Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2009:270:18:32:40.787	 37.59988829	 24.98967981
2009:270:18:33:13.587	 37.62105619	 25.00792625
2009:270:18:33:46.387	 37.64215342	 25.02615158
2009:270:18:34:19.187	 37.66318118	 25.04435572
2009:270:18:34:51.987	 37.68414063	 25.06253859
2009:270:18:35:24.787	 37.70503290	 25.08070009
2009:270:18:35:57.587	 37.72585909	 25.09884017
2009:270:18:36:30.387	 37.74662029	 25.11695874
2009:270:18:37:03.187	 37.76731753	 25.13505573
2009:270:18:37:35.987	 37.78795184	 25.15313108
2009:270:18:38:08.787	 37.80852421	 25.17118473
2009:270:18:38:41.587	 37.82903561	 25.18921660
2009:270:18:39:14.387	 37.84948699	 25.20722663
2009:270:18:39:47.187	 37.86987926	 25.22521478
2009:270:18:40:19.987	 37.89021333	 25.24318099
2009:270:18:40:52.787	 37.91049005	 25.26112519
2009:270:18:41:25.587	 37.93071030	 25.27904735
2009:270:18:41:58.387	 37.95087488	 25.29694742
2009:270:18:42:31.187	 37.97098462	 25.31482534
2009:270:18:43:03.987	 37.99104031	 25.33268108
2009:270:18:43:36.787	 38.01104270	 25.35051459
2009:270:18:44:09.587	 38.03099254	 25.36832584
2009:270:18:44:42.387	 38.05089058	 25.38611477
2009:270:18:45:15.187	 38.07073751	 25.40388137
2009:270:18:45:47.987	 38.09053403	 25.42162559
2009:270:18:46:20.787	 38.11028081	 25.43934741
2009:270:18:46:53.587	 38.12997852	 25.45704679
2009:270:18:47:26.387	 38.14962779	 25.47472369
2009:270:18:47:59.187	 38.16922925	 25.49237811
2009:270:18:48:31.987	 38.18878351	 25.51001000
2009:270:18:49:04.787	 38.20829117	 25.52761935
2009:270:18:49:37.587	 38.22775280	 25.54520613
2009:270:18:50:10.387	 38.24716897	 25.56277033
2009:270:18:50:43.187	 38.26654022	 25.58031191
2009:270:18:51:15.987	 38.28586711	 25.59783087
2009:270:18:51:48.787	 38.30515015	 25.61532719
2009:270:18:52:21.587	 38.32438985	 25.63280084
2009:270:18:52:54.387	 38.34358671	 25.65025182
