tstart	tstop	obsid	simpos	feps	ccds	vid	clk	power	pitch
2008:313:23:12:27.264	2008:313:23:17:27.264	57520	74424	6	6	1	0	118.00	77.63
2008:313:23:17:27.264	2008:313:23:22:27.264	57520	74424	6	6	1	0	118.00	93.37
2008:313:23:22:27.264	2008:313:23:27:27.264	57520	74424	6	6	1	0	118.00	115.78
2008:313:23:27:27.264	2008:313:23:32:27.264	57520	74424	6	6	1	0	118.00	137.67
2008:313:23:32:27.264	2008:313:23:36:20.567	57520	74424	6	6	1	0	118.00	150.92
2008:313:23:36:20.567	2008:313:23:40:50.311	57520	74424	6	6	1	0	118.00	153.52
2008:313:23:40:50.311	2008:313:23:41:00.562	10799	71368	6	6	1	0	118.00	153.52
2008:313:23:41:00.562	2008:313:23:45:40.911	10799	71368	6	6	1	0	118.00	153.52
2008:313:23:45:40.911	2008:313:23:45:44.911	10799	71368	6	6	1	0	118.00	153.52
2008:313:23:45:44.911	2008:313:23:45:48.911	10799	71368	6	6	1	0	118.00	153.52
2008:313:23:45:48.911	2008:313:23:46:00.562	10799	71368	0	0	1	0	40.00	153.52
2008:313:23:46:00.562	2008:313:23:46:12.911	10799	71368	0	0	1	0	40.00	153.45
2008:313:23:46:12.911	2008:313:23:47:19.911	10799	71368	1	1	1	0	58.30	153.45
2008:313:23:47:19.911	2008:313:23:51:00.562	10799	71368	1	1	1	1	57.00	153.45
2008:313:23:51:00.562	2008:313:23:56:00.562	10799	71368	1	1	1	1	57.00	153.10
2008:313:23:56:00.562	2008:314:00:01:00.562	10799	71368	1	1	1	1	57.00	152.38
2008:314:00:01:00.562	2008:314:00:06:00.562	10799	71368	1	1	1	1	57.00	151.51
2008:314:00:06:00.562	2008:314:00:11:00.562	10799	71368	1	1	1	1	57.00	150.64
2008:314:00:11:00.562	2008:314:00:16:00.562	10799	71368	1	1	1	1	57.00	149.88
2008:314:00:16:00.562	2008:314:00:21:00.562	10799	71368	1	1	1	1	57.00	149.36
2008:314:00:21:00.562	2008:314:00:24:46.500	10799	71368	1	1	1	1	57.00	149.18
2008:314:00:24:46.500	2008:314:02:54:46.500	10799	71368	1	1	1	1	57.00	149.16
2008:314:02:54:46.500	2008:314:05:24:46.500	10799	71368	1	1	1	1	57.00	149.05
2008:314:05:24:46.500	2008:314:07:54:46.500	10799	71368	1	1	1	1	57.00	148.95
2008:314:07:54:46.500	2008:314:10:12:26.246	10799	71368	1	1	1	1	57.00	148.85
2008:314:10:12:26.246	2008:314:10:12:36.497	10799	75624	1	1	1	0	58.30	148.85
2008:314:10:12:36.497	2008:314:10:15:26.246	10799	75624	1	1	1	0	58.30	148.75
2008:314:10:15:26.246	2008:314:10:15:30.246	09928	75624	1	1	1	0	58.30	148.75
2008:314:10:15:30.246	2008:314:10:15:34.246	09928	75624	1	1	1	0	58.30	148.75
2008:314:10:15:34.246	2008:314:10:15:58.246	09928	75624	0	0	1	0	40.00	148.75
2008:314:10:15:58.246	2008:314:10:17:05.246	09928	75624	1	1	1	0	58.30	148.75
2008:314:10:17:05.246	2008:314:10:17:16.497	09928	75624	1	1	1	1	57.00	148.75
2008:314:10:17:16.497	2008:314:10:21:56.497	09928	75624	1	1	1	1	57.00	148.74
2008:314:10:21:56.497	2008:314:10:26:36.497	09928	75624	1	1	1	1	57.00	148.73
2008:314:10:26:36.497	2008:314:10:31:16.497	09928	75624	1	1	1	1	57.00	148.80
2008:314:10:31:16.497	2008:314:10:35:56.497	09928	75624	1	1	1	1	57.00	148.97
2008:314:10:35:56.497	2008:314:10:40:36.497	09928	75624	1	1	1	1	57.00	149.23
2008:314:10:40:36.497	2008:314:10:45:16.497	09928	75624	1	1	1	1	57.00	149.53
2008:314:10:45:16.497	2008:314:10:49:56.497	09928	75624	1	1	1	1	57.00	149.85
2008:314:10:49:56.497	2008:314:10:54:36.497	09928	75624	1	1	1	1	57.00	150.13
2008:314:10:54:36.497	2008:314:10:59:16.497	09928	75624	1	1	1	1	57.00	150.32
2008:314:10:59:16.497	2008:314:11:02:32.922	09928	75624	1	1	1	1	57.00	150.40
2008:314:11:02:32.922	2008:314:13:17:32.922	09928	75624	1	1	1	1	57.00	150.41
2008:314:13:17:32.922	2008:314:15:22:56.670	09928	75624	1	1	1	1	57.00	150.50
2008:314:15:22:56.670	2008:314:15:23:06.921	09928	75624	1	1	1	0	58.30	150.50
2008:314:15:23:06.921	2008:314:15:25:56.670	09928	75624	1	1	1	0	58.30	150.58
2008:314:15:25:56.670	2008:314:15:26:00.670	09225	75624	1	1	1	0	58.30	150.58
2008:314:15:26:00.670	2008:314:15:26:04.670	09225	75624	1	1	1	0	58.30	150.58
2008:314:15:26:04.670	2008:314:15:26:28.670	09225	75624	0	0	1	0	40.00	150.58
2008:314:15:26:28.670	2008:314:15:27:35.670	09225	75624	5	5	1	0	112.30	150.58
2008:314:15:27:35.670	2008:314:15:28:06.921	09225	75624	5	5	1	1	113.90	150.58
2008:314:15:28:06.921	2008:314:15:33:06.921	09225	75624	5	5	1	1	113.90	150.62
2008:314:15:33:06.921	2008:314:15:38:06.921	09225	75624	5	5	1	1	113.90	150.82
2008:314:15:38:06.921	2008:314:15:43:06.921	09225	75624	5	5	1	1	113.90	151.38
2008:314:15:43:06.921	2008:314:15:48:06.921	09225	75624	5	5	1	1	113.90	152.18
2008:314:15:48:06.921	2008:314:15:53:06.921	09225	75624	5	5	1	1	113.90	153.11
2008:314:15:53:06.921	2008:314:15:58:06.921	09225	75624	5	5	1	1	113.90	154.03
2008:314:15:58:06.921	2008:314:16:03:06.921	09225	75624	5	5	1	1	113.90	154.81
2008:314:16:03:06.921	2008:314:16:08:06.921	09225	75624	5	5	1	1	113.90	155.29
2008:314:16:08:06.921	2008:314:16:11:52.548	09225	75624	5	5	1	1	113.90	155.41
2008:314:16:11:52.548	2008:314:17:46:52.548	09225	75624	5	5	1	1	113.90	155.41
2008:314:17:46:52.548	2008:314:19:11:12.296	09225	75624	5	5	1	1	113.90	155.35
2008:314:19:11:12.296	2008:314:19:11:22.547	09225	75624	5	5	1	0	112.30	155.35
2008:314:19:11:22.547	2008:314:19:14:12.296	09225	75624	5	5	1	0	112.30	155.30
2008:314:19:14:12.296	2008:314:19:16:02.547	57519	75624	5	5	1	0	112.30	155.30
2008:314:19:16:02.547	2008:314:19:20:42.547	57519	75624	5	5	1	0	112.30	155.29
2008:314:19:20:42.547	2008:314:19:25:22.547	57519	75624	5	5	1	0	112.30	155.28
2008:314:19:25:22.547	2008:314:19:30:02.547	57519	75624	5	5	1	0	112.30	155.28
2008:314:19:30:02.547	2008:314:19:34:42.547	57519	75624	5	5	1	0	112.30	155.28
2008:314:19:34:42.547	2008:314:19:39:22.547	57519	75624	5	5	1	0	112.30	155.30
2008:314:19:39:22.547	2008:314:19:44:02.547	57519	75624	5	5	1	0	112.30	155.33
2008:314:19:44:02.547	2008:314:19:48:42.547	57519	75624	5	5	1	0	112.30	155.36
2008:314:19:48:42.547	2008:314:19:53:22.547	57519	75624	5	5	1	0	112.30	155.39
2008:314:19:53:22.547	2008:314:19:57:09.803	57519	75624	5	5	1	0	112.30	155.42
2008:314:19:57:09.803	2008:314:20:01:39.549	57519	75624	5	5	1	0	112.30	155.42
2008:314:20:01:39.549	2008:314:20:01:49.800	10403	74424	5	5	1	0	112.30	155.42
2008:314:20:01:49.800	2008:314:20:06:30.149	10403	74424	5	5	1	0	112.30	155.42
2008:314:20:06:30.149	2008:314:20:06:34.149	10403	74424	5	5	1	0	112.30	155.42
2008:314:20:06:34.149	2008:314:20:06:38.149	10403	74424	5	5	1	0	112.30	155.42
2008:314:20:06:38.149	2008:314:20:06:49.800	10403	74424	0	0	1	0	40.00	155.42
2008:314:20:06:49.800	2008:314:20:07:02.149	10403	74424	0	0	1	0	40.00	150.87
2008:314:20:07:02.149	2008:314:20:08:09.149	10403	74424	6	6	1	0	118.00	150.87
2008:314:20:08:09.149	2008:314:20:11:49.800	10403	74424	6	6	1	1	129.00	150.87
2008:314:20:11:49.800	2008:314:20:16:49.800	10403	74424	6	6	1	1	129.00	135.18
2008:314:20:16:49.800	2008:314:20:21:49.800	10403	74424	6	6	1	1	129.00	112.85
2008:314:20:21:49.800	2008:314:20:26:49.800	10403	74424	6	6	1	1	129.00	90.84
2008:314:20:26:49.800	2008:314:20:31:04.818	10403	74424	6	6	1	1	129.00	76.87
2008:314:20:31:04.818	2008:314:22:46:04.818	10403	74424	6	6	1	1	129.00	73.72
2008:314:22:46:04.818	2008:315:01:01:04.818	10403	74424	6	6	1	1	129.00	73.79
2008:315:01:01:04.818	2008:315:03:16:04.818	10403	74424	6	6	1	1	129.00	73.86
2008:315:03:16:04.818	2008:315:05:31:04.818	10403	74424	6	6	1	1	129.00	73.93
2008:315:05:31:04.818	2008:315:07:08:46.024	10403	74424	6	6	1	1	129.00	74.00
2008:315:07:08:46.024	2008:315:07:23:46.024	10403	-99616	6	6	1	0	118.00	74.00
2008:315:07:23:46.024	2008:315:07:23:56.275	57518	-99616	6	6	1	0	118.00	74.00
2008:315:07:23:56.275	2008:315:07:26:46.024	57518	-99616	6	6	1	0	118.00	74.05
2008:315:07:26:46.024	2008:315:07:26:50.024	57518	-99616	6	6	1	0	118.00	74.05
2008:315:07:26:50.024	2008:315:07:26:54.024	57518	-99616	6	6	1	0	118.00	74.05
2008:315:07:26:54.024	2008:315:07:27:18.024	57518	-99616	0	0	1	0	40.00	74.05
2008:315:07:27:18.024	2008:315:07:28:25.024	57518	-99616	6	6	1	0	118.00	74.05
2008:315:07:28:25.024	2008:315:07:28:56.275	57518	-99616	6	6	1	1	129.00	74.05
2008:315:07:28:56.275	2008:315:07:33:56.275	57518	-99616	6	6	1	1	129.00	78.42
2008:315:07:33:56.275	2008:315:07:38:56.275	57518	-99616	6	6	1	1	129.00	93.56
2008:315:07:38:56.275	2008:315:07:43:56.275	57518	-99616	6	6	1	1	129.00	115.27
2008:315:07:43:56.275	2008:315:07:48:56.275	57518	-99616	6	6	1	1	129.00	136.93
2008:315:07:48:56.275	2008:315:07:53:42.981	57518	-99616	6	6	1	1	129.00	151.53
2008:315:07:53:42.981	2008:315:10:02:26.024	57518	-99616	6	6	1	1	129.00	155.42
2008:315:10:02:26.024	2008:315:10:05:26.024	57518	-99616	6	6	1	0	118.00	155.42
2008:315:10:05:26.024	2008:315:10:05:35.024	57518	-99616	6	6	1	0	118.00	155.42
2008:315:10:05:35.024	2008:315:10:05:60.000	57518	-99616	6	6	0	0	96.60	155.42
2008:315:10:05:60.000	2008:315:10:05:60.000	57518	-99616	6	6	0	0	96.60	155.51
