Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2008:363:23:39:00.641	 31.28394339	 15.73217061
2008:363:23:39:33.441	 31.27979999	 15.72629621
2008:363:23:40:06.241	 31.27562045	 15.72043703
2008:363:23:40:39.041	 31.27140584	 15.71459291
2008:363:23:41:11.841	 31.26715723	 15.70876367
2008:363:23:41:44.641	 31.26287562	 15.70294915
2008:363:23:42:17.441	 31.25856201	 15.69714920
2008:363:23:42:50.241	 31.25421739	 15.69136365
2008:363:23:43:23.041	 31.24984271	 15.68559236
2008:363:23:43:55.841	 31.24543888	 15.67983517
2008:363:23:44:28.641	 31.24100682	 15.67409194
2008:363:23:45:01.441	 31.23654742	 15.66836253
2008:363:23:45:34.241	 31.23206152	 15.66264680
2008:363:23:46:07.041	 31.22754997	 15.65694460
2008:363:23:46:39.841	 31.22301360	 15.65125582
2008:363:23:47:12.641	 31.21845320	 15.64558031
2008:363:23:47:45.441	 31.21386956	 15.63991795
2008:363:23:48:18.241	 31.20926343	 15.63426861
2008:363:23:48:51.041	 31.20463556	 15.62863217
2008:363:23:49:23.841	 31.19998667	 15.62300852
2008:363:23:49:56.641	 31.19531748	 15.61739754
2008:363:23:50:29.441	 31.19062867	 15.61179910
2008:363:23:51:02.241	 31.18592091	 15.60621310
2008:363:23:51:35.041	 31.18119487	 15.60063943
2008:363:23:52:07.841	 31.17645118	 15.59507798
2008:363:23:52:40.641	 31.17169047	 15.58952865
2008:363:23:53:13.441	 31.16691335	 15.58399133
2008:363:23:53:46.241	 31.16212041	 15.57846593
2008:363:23:54:19.041	 31.15731224	 15.57295234
2008:363:23:54:51.841	 31.15248940	 15.56745046
2008:363:23:55:24.641	 31.14765244	 15.56196021
2008:363:23:55:57.441	 31.14280190	 15.55648149
2008:363:23:56:30.241	 31.13793831	 15.55101421
2008:363:23:57:03.041	 31.13306217	 15.54555828
2008:363:23:57:35.841	 31.12817400	 15.54011362
2008:363:23:58:08.641	 31.12327428	 15.53468013
2008:363:23:58:41.441	 31.11836348	 15.52925774
2008:363:23:59:14.241	 31.11344206	 15.52384637
2008:363:23:59:47.041	 31.10851049	 15.51844593
2008:364:00:00:19.841	 31.10356920	 15.51305635
2008:364:00:00:52.641	 31.09861862	 15.50767755
2008:364:00:01:25.441	 31.09365918	 15.50230945
2008:364:00:01:58.241	 31.08869127	 15.49695198
2008:364:00:02:31.041	 31.08371531	 15.49160507
2008:364:00:03:03.841	 31.07873168	 15.48626865
2008:364:00:03:36.641	 31.07374076	 15.48094265
2008:364:00:04:09.441	 31.06874292	 15.47562700
2008:364:00:04:42.241	 31.06373853	 15.47032163
2008:364:00:05:15.041	 31.05872793	 15.46502648
2008:364:00:05:47.841	 31.05371147	 15.45974149
2008:364:00:06:20.641	 31.04868949	 15.45446659
2008:364:00:06:53.441	 31.04366231	 15.44920172
2008:364:00:07:26.241	 31.03863025	 15.44394682
2008:364:00:07:59.041	 31.03359362	 15.43870183
2008:364:00:08:31.841	 31.02855272	 15.43346670
2008:364:00:09:04.641	 31.02350786	 15.42824136
2008:364:00:09:37.441	 31.01845931	 15.42302576
2008:364:00:10:10.241	 31.01340736	 15.41781985
2008:364:00:10:43.041	 31.00835228	 15.41262357
2008:364:00:11:15.841	 31.00329435	 15.40743687
