ccd_count clocking datestart             datestop              dec             fep_count obsid pcad_mode pitch  power_cmd  q1                q2                q3               q4                ra            roll          si_mode  simfa_pos simpos trans_keys                                       tstart       tstop        vid_board power 
6         0        2008:307:19:27:46.667 2008:307:19:32:56.324 9.72093401064   6         57530 NMAN      155.53 WSVIDALLDN -0.593266672603   -0.139707782205   0.0440994332263  0.79156277758     13.8283940168 285.1161751   TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    342041331.85 342041641.51 0         96.60 
6         0        2008:307:19:32:56.324 2008:307:19:38:05.981 19.1881242962   6         57530 NMAN      155.61 WSVIDALLDN -0.714785096602   -0.194478446294   -0.0475962695718 0.670070887904    13.110916479  264.07576522  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    342041641.51 342041951.16 0         96.60 
6         0        2008:307:19:38:05.981 2008:307:19:43:15.638 28.2324336378   6         57530 NMAN      155.70 WSVIDALLDN -0.806967022748   -0.241245686065   -0.13725546689   0.521311500019    16.2303254493 241.618587872 TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    342041951.16 342042260.82 0         96.60 
6         0        2008:307:19:43:15.638 2008:307:19:48:25.295 33.6879628106   6         57530 NMAN      155.75 WSVIDALLDN -0.853336565278   -0.269075401275   -0.198934963536  0.399799968937    21.1452206416 223.738859693 TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    342042260.82 342042570.48 0         96.60 
6         0        2008:307:19:48:25.295 2008:307:22:52:45.047 34.9999999799   6         57530 NPNT      155.76 WSVIDALLDN -0.863444877036   -0.27612973001    -0.216184310003  0.362601242033    23.0000000097 218.218874892 TE_00216 -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          342042570.48 342053630.23 0         96.60 
6         0        2008:307:22:52:45.047 2008:307:22:52:49.047 34.9999999799   6         57530 NPNT      155.76 AA00000000 -0.863444877036   -0.27612973001    -0.216184310003  0.362601242033    23.0000000097 218.218874892 TE_00216 -468      -99616 clocking,power_cmd                               342053630.23 342053634.23 0         96.60 
6         0        2008:307:22:52:49.047 2008:307:22:52:53.047 34.9999999799   6         57530 NPNT      155.76 AA00000000 -0.863444877036   -0.27612973001    -0.216184310003  0.362601242033    23.0000000097 218.218874892 TE_00216 -468      -99616 clocking,power_cmd                               342053634.23 342053638.23 0         96.60 
0         0        2008:307:22:52:53.047 2008:307:22:53:17.047 34.9999999799   0         57530 NPNT      155.76 WSPOW00000 -0.863444877036   -0.27612973001    -0.216184310003  0.362601242033    23.0000000097 218.218874892 TE_00216 -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 342053638.23 342053662.23 1         40.00 
6         0        2008:307:22:53:17.047 2008:307:22:54:20.047 34.9999999799   6         57530 NPNT      155.76 WSPOW3F03F -0.863444877036   -0.27612973001    -0.216184310003  0.362601242033    23.0000000097 218.218874892 TE_00216 -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 342053662.23 342053725.23 1         118.00
6         0        2008:307:22:54:20.047 2008:307:22:54:24.047 34.9999999799   6         57530 NPNT      155.76 WSPOW3F03F -0.863444877036   -0.27612973001    -0.216184310003  0.362601242033    23.0000000097 218.218874892 TE_0021C -468      -99616 si_mode                                          342053725.23 342053729.23 1         118.00
6         1        2008:307:22:54:24.047 2008:308:01:36:25.047 34.9999999799   6         57530 NPNT      155.76 XTZ0000005 -0.863444877036   -0.27612973001    -0.216184310003  0.362601242033    23.0000000097 218.218874892 TE_0021C -468      -99616 clocking,power_cmd                               342053729.23 342063450.23 1         129.00
6         0        2008:308:01:36:25.047 2008:308:01:39:25.047 34.9999999799   6         57530 NPNT      155.76 AA00000000 -0.863444877036   -0.27612973001    -0.216184310003  0.362601242033    23.0000000097 218.218874892 TE_0021C -468      -99616 clocking,power_cmd                               342063450.23 342063630.23 1         118.00
6         0        2008:308:01:39:25.047 2008:308:01:39:35.298 34.9999999799   6         9634  NMAN      155.76 AA00000000 -0.863444877036   -0.27612973001    -0.216184310003  0.362601242033    23.0000000097 218.218874892 TE_0021C -468      -50504 obsid,pcad_mode,simpos                           342063630.23 342063640.48 1         118.00
6         0        2008:308:01:39:35.298 2008:308:01:43:53.934 34.9999999766   6         9634  NMAN      153.70 AA00000000 -0.863444877      -0.27612973       -0.21618431      0.362601242       23.0000000105 218.21887489  TE_0021C -468      -50504 dec,pitch,q1,q2,q3,q4,ra,roll                    342063640.48 342063899.12 1         118.00
6         0        2008:308:01:43:53.934 2008:308:01:44:19.412 34.9999999766   6         9634  NMAN      153.70 AA00000000 -0.863444877      -0.27612973       -0.21618431      0.362601242       23.0000000105 218.21887489  TE_0021C -716      -50504 simfa_pos                                        342063899.12 342063924.60 1         118.00
6         0        2008:308:01:44:19.412 2008:308:01:49:03.526 37.6948806612   6         9634  NMAN      144.72 AA00000000 -0.855808546147   -0.259326570884   -0.243419671844  0.375617259097    19.2596274203 220.764147684 TE_0021C -716      -50504 dec,pitch,q1,q2,q3,q4,ra,roll                    342063924.60 342064208.71 1         118.00
6         0        2008:308:01:49:03.526 2008:308:01:53:47.640 45.7559317663   6         9634  NMAN      127.32 AA00000000 -0.821073962465   -0.198638894365   -0.335350018749  0.417037771347    3.82031342191 232.241093677 TE_0021C -716      -50504 dec,pitch,q1,q2,q3,q4,ra,roll                    342064208.71 342064492.82 1         118.00
6         0        2008:308:01:53:47.640 2008:308:01:58:31.754 51.8970176746   6         9634  NMAN      106.46 AA00000000 -0.746229501056   -0.102546580129   -0.463061322446  0.467118766815    333.060874526 257.386927432 TE_0021C -716      -50504 dec,pitch,q1,q2,q3,q4,ra,roll                    342064492.82 342064776.94 1         118.00
6         0        2008:308:01:58:31.754 2008:308:02:03:15.868 48.2853987196   6         9634  NMAN      89.08  AA00000000 -0.646271648829   -0.00300319307879 -0.575188894936  0.501479483022    300.557072773 284.325738303 TE_0021C -716      -50504 dec,pitch,q1,q2,q3,q4,ra,roll                    342064776.94 342065061.05 1         118.00
6         0        2008:308:02:03:15.868 2008:308:02:07:59.982 41.273638393    6         9634  NMAN      80.13  AA00000000 -0.567099991028   0.0637910096165   -0.639544494021  0.515083631494    283.37279601  297.63942947  TE_0021C -716      -50504 dec,pitch,q1,q2,q3,q4,ra,roll                    342065061.05 342065345.17 1         118.00
6         0        2008:308:02:07:59.982 2008:308:02:35:00.979 38.7924272964   6         9634  NPNT      78.13  AA00000000 -0.542643488031   0.0829055905241   -0.656342354874  0.517570691938    279.205066379 300.648860012 TE_0021C -716      -50504 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          342065345.17 342066966.16 1         118.00
6         0        2008:308:02:35:00.979 2008:308:02:37:54.979 38.7924272964   6         9634  NPNT      78.13  WSFEPALLUP -0.542643488031   0.0829055905241   -0.656342354874  0.517570691938    279.205066379 300.648860012 TE_0021C -716      -50504 fep_count,power_cmd                              342066966.16 342067140.16 1         118.00
6         0        2008:308:02:37:54.979 2008:308:02:37:58.979 38.7924272964   6         9634  NPNT      78.13  AA00000000 -0.542643488031   0.0829055905241   -0.656342354874  0.517570691938    279.205066379 300.648860012 TE_0021C -716      -50504 clocking,power_cmd                               342067140.16 342067144.16 1         118.00
6         0        2008:308:02:37:58.979 2008:308:02:38:02.979 38.7924272964   6         9634  NPNT      78.13  AA00000000 -0.542643488031   0.0829055905241   -0.656342354874  0.517570691938    279.205066379 300.648860012 TE_0021C -716      -50504 clocking,power_cmd                               342067144.16 342067148.16 1         118.00
0         0        2008:308:02:38:02.979 2008:308:02:38:26.979 38.7924272964   0         9634  NPNT      78.13  WSPOW00000 -0.542643488031   0.0829055905241   -0.656342354874  0.517570691938    279.205066379 300.648860012 TE_0021C -716      -50504 ccd_count,clocking,fep_count,power_cmd,vid_board 342067148.16 342067172.16 1         40.00 
5         0        2008:308:02:38:26.979 2008:308:02:39:29.979 38.7924272964   5         9634  NPNT      78.13  WSPOW0CE3E -0.542643488031   0.0829055905241   -0.656342354874  0.517570691938    279.205066379 300.648860012 TE_0021C -716      -50504 ccd_count,clocking,fep_count,power_cmd,vid_board 342067172.16 342067235.16 1         112.30
5         0        2008:308:02:39:29.979 2008:308:02:39:37.979 38.7924272964   5         9634  NPNT      78.13  WSPOW0CE3E -0.542643488031   0.0829055905241   -0.656342354874  0.517570691938    279.205066379 300.648860012 TE_0023A -716      -50504 si_mode                                          342067235.16 342067243.16 1         112.30
5         1        2008:308:02:39:37.979 2008:308:02:45:39.732 38.7924272964   5         9634  NPNT      78.13  XTZ0000005 -0.542643488031   0.0829055905241   -0.656342354874  0.517570691938    279.205066379 300.648860012 TE_0023A -716      -50504 clocking,power_cmd                               342067243.16 342067604.92 1         113.90
5         1        2008:308:02:45:39.732 2008:308:02:45:56.230 38.7924272964   5         9635  NMAN      78.13  XTZ0000005 -0.542643488031   0.0829055905241   -0.656342354874  0.517570691938    279.205066379 300.648860012 TE_0023A -716      -99616 obsid,pcad_mode,simpos                           342067604.92 342067621.41 1         113.90
5         1        2008:308:02:45:56.230 2008:308:02:48:22.679 38.792427297    5         9635  NMAN      78.12  XTZ0000005 -0.542643488      0.0829055906      -0.656342355     0.517570692       279.205066365 300.648860022 TE_0023A -716      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    342067621.41 342067767.86 1         113.90
5         1        2008:308:02:48:22.679 2008:308:02:49:56.230 38.792427297    5         9635  NMAN      78.12  XTZ0000005 -0.542643488      0.0829055906      -0.656342355     0.517570692       279.205066365 300.648860022 TE_0023A -1061     -99616 simfa_pos                                        342067767.86 342067861.41 1         113.90
5         1        2008:308:02:49:56.230 2008:308:03:27:35.979 38.792408874    5         9635  NPNT      78.12  XTZ0000005 -0.542438697341   0.0826461889096   -0.656375102202  0.517785276443    279.205057499 300.694175966 TE_0023A -1061     -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          342067861.41 342070121.16 1         113.90
5         1        2008:308:03:27:35.979 2008:308:03:27:46.230 38.792408874    5         9636  NMAN      78.12  XTZ0000005 -0.542438697341   0.0826461889096   -0.656375102202  0.517785276443    279.205057499 300.694175966 TE_0023A -1061     -99616 obsid,pcad_mode                                  342070121.16 342070131.41 1         113.90
5         1        2008:308:03:27:46.230 2008:308:03:31:46.230 38.7924088492   5         9636  NMAN      78.10  XTZ0000005 -0.542438398      0.0826458098      -0.65637515      0.51778559        279.205057486 300.694242193 TE_0023A -1061     -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    342070131.41 342070371.41 1         113.90
5         1        2008:308:03:31:46.230 2008:308:04:09:25.979 38.649033903    5         9636  NPNT      78.10  XTZ0000005 -0.542346444187   0.0834712809596   -0.655616799588  0.518709448614    279.313972559 300.619725186 TE_0023A -1061     -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          342070371.41 342072631.16 1         113.90
5         1        2008:308:04:09:25.979 2008:308:04:09:36.230 38.649033903    5         9637  NMAN      78.10  XTZ0000005 -0.542346444187   0.0834712809596   -0.655616799588  0.518709448614    279.313972559 300.619725186 TE_0023A -1061     -99616 obsid,pcad_mode                                  342072631.16 342072641.41 1         113.90
