tstart	tstop	obsid	simpos	feps	ccds	vid	clk	power	pitch
2009:271:22:55:58.715	2009:271:22:57:22.281	11351	-99612	6	6	1	0	118.00	148.70
2009:271:22:57:22.281	2009:271:22:59:58.715	56803	-99612	6	6	1	0	118.00	148.70
2009:271:22:59:58.715	2009:271:22:59:58.720	56803	-99612	6	6	1	0	118.00	148.70
2009:271:22:59:58.720	2009:271:23:00:02.715	56803	-99612	6	6	1	0	118.00	148.70
2009:271:23:00:02.715	2009:271:23:00:06.715	56803	-99612	6	6	1	0	118.00	148.70
2009:271:23:00:06.715	2009:271:23:00:30.715	56803	-99612	0	0	1	0	40.00	148.70
2009:271:23:00:30.715	2009:271:23:01:37.715	56803	-99612	6	6	1	0	118.00	148.70
2009:271:23:01:37.715	2009:271:23:04:28.715	56803	-99612	6	6	1	1	129.00	148.70
2009:271:23:04:28.715	2009:271:23:09:18.715	56802	-99612	6	6	1	1	129.00	148.70
2009:271:23:09:18.715	2009:271:23:14:08.715	56802	-99612	6	6	1	1	129.00	148.88
2009:271:23:14:08.715	2009:271:23:18:58.715	56802	-99612	6	6	1	1	129.00	149.60
2009:271:23:18:58.715	2009:271:23:23:48.715	56802	-99612	6	6	1	1	129.00	150.94
2009:271:23:23:48.715	2009:271:23:28:38.715	56802	-99612	6	6	1	1	129.00	152.47
2009:271:23:28:38.715	2009:271:23:33:28.715	56802	-99612	6	6	1	1	129.00	153.91
2009:271:23:33:28.715	2009:271:23:37:02.436	56802	-99612	6	6	1	1	129.00	154.65
2009:271:23:37:02.436	2009:271:23:54:51.797	56802	-99612	6	6	1	1	129.00	154.77
2009:271:23:54:51.797	2009:271:23:59:51.797	56801	-99612	6	6	1	1	129.00	154.77
2009:271:23:59:51.797	2009:272:00:04:51.797	56801	-99612	6	6	1	1	129.00	154.70
2009:272:00:04:51.797	2009:272:00:09:51.797	56801	-99612	6	6	1	1	129.00	154.47
2009:272:00:09:51.797	2009:272:00:14:51.797	56801	-99612	6	6	1	1	129.00	154.16
2009:272:00:14:51.797	2009:272:00:19:51.797	56801	-99612	6	6	1	1	129.00	153.92
2009:272:00:19:51.797	2009:272:00:24:51.797	56801	-99612	6	6	1	1	129.00	153.79
2009:272:00:24:51.797	2009:272:00:29:01.652	56801	-99612	6	6	1	1	129.00	153.76
2009:272:00:29:01.652	2009:272:01:43:38.715	56801	-99612	6	6	1	1	129.00	153.77
2009:272:01:43:38.715	2009:272:01:46:38.715	56801	-99612	6	6	1	0	118.00	153.77
2009:272:01:46:38.715	2009:272:01:46:47.715	56801	-99612	6	6	1	0	118.00	153.77
2009:272:01:46:47.715	2009:272:02:50:02.224	56801	-99612	6	6	0	0	96.60	153.77
2009:272:02:50:02.224	2009:272:02:55:02.224	56800	-99612	6	6	0	0	96.60	153.85
2009:272:02:55:02.224	2009:272:03:00:02.224	56800	-99612	6	6	0	0	96.60	153.91
2009:272:03:00:02.224	2009:272:03:05:02.224	56800	-99612	6	6	0	0	96.60	154.16
2009:272:03:05:02.224	2009:272:03:10:02.224	56800	-99612	6	6	0	0	96.60	154.59
2009:272:03:10:02.224	2009:272:03:15:02.224	56800	-99612	6	6	0	0	96.60	155.06
2009:272:03:15:02.224	2009:272:03:20:02.224	56800	-99612	6	6	0	0	96.60	155.49
2009:272:03:20:02.224	2009:272:03:24:30.003	56800	-99612	6	6	0	0	96.60	155.72
