time         date                  1pdeaat 1pin1at
346885838.62 2008:363:21:09:33.441 30.48   16.57  
346885871.43 2008:363:21:10:06.241 30.46   16.57  
346885904.23 2008:363:21:10:39.041 30.45   16.56  
346885937.03 2008:363:21:11:11.841 30.43   16.56  
346885969.83 2008:363:21:11:44.641 30.42   16.55  
346886002.63 2008:363:21:12:17.441 30.41   16.55  
346886035.43 2008:363:21:12:50.241 30.39   16.54  
346886068.23 2008:363:21:13:23.041 30.38   16.54  
346886101.03 2008:363:21:13:55.841 30.36   16.53  
346886133.83 2008:363:21:14:28.641 30.35   16.52  
346886166.63 2008:363:21:15:01.441 30.34   16.52  
346886199.43 2008:363:21:15:34.241 30.33   16.51  
346886232.23 2008:363:21:16:07.041 30.31   16.51  
346886265.03 2008:363:21:16:39.841 30.30   16.50  
346886297.83 2008:363:21:17:12.641 30.29   16.50  
346886330.63 2008:363:21:17:45.441 30.28   16.49  
346886363.43 2008:363:21:18:18.241 30.26   16.49  
346886396.23 2008:363:21:18:51.041 30.25   16.48  
346886429.03 2008:363:21:19:23.841 30.24   16.48  
346886461.83 2008:363:21:19:56.641 30.23   16.47  
346886494.63 2008:363:21:20:29.441 30.22   16.47  
346886527.43 2008:363:21:21:02.241 30.21   16.46  
346886560.23 2008:363:21:21:35.041 30.20   16.45  
346886593.03 2008:363:21:22:07.841 30.18   16.45  
346886625.83 2008:363:21:22:40.641 30.17   16.44  
346886658.63 2008:363:21:23:13.441 30.16   16.44  
346886691.43 2008:363:21:23:46.241 30.15   16.43  
346886724.23 2008:363:21:24:19.041 30.14   16.43  
346886757.03 2008:363:21:24:51.841 30.13   16.42  
346886789.83 2008:363:21:25:24.641 30.12   16.42  
346886822.63 2008:363:21:25:57.441 30.11   16.41  
346886855.43 2008:363:21:26:30.241 30.10   16.40  
346886888.23 2008:363:21:27:03.041 30.09   16.40  
346886921.03 2008:363:21:27:35.841 30.08   16.39  
346886953.83 2008:363:21:28:08.641 30.07   16.39  
346886986.63 2008:363:21:28:41.441 30.06   16.38  
346887019.43 2008:363:21:29:14.241 30.05   16.38  
346887052.23 2008:363:21:29:47.041 30.04   16.37  
346887085.03 2008:363:21:30:19.841 30.03   16.37  
346887117.83 2008:363:21:30:52.641 30.02   16.36  
346887150.63 2008:363:21:31:25.441 30.02   16.35  
346887183.43 2008:363:21:31:58.241 30.01   16.35  
346887216.23 2008:363:21:32:31.041 30.00   16.34  
346887249.03 2008:363:21:33:03.841 29.99   16.34  
346887281.83 2008:363:21:33:36.641 29.98   16.33  
346887314.63 2008:363:21:34:09.441 29.97   16.33  
346887347.43 2008:363:21:34:42.241 29.96   16.32  
346887380.23 2008:363:21:35:15.041 29.95   16.32  
346887413.03 2008:363:21:35:47.841 29.95   16.31  
346887445.83 2008:363:21:36:20.641 29.94   16.31  
346887478.63 2008:363:21:36:53.441 29.93   16.30  
346887511.43 2008:363:21:37:26.241 29.92   16.29  
346887544.23 2008:363:21:37:59.041 29.91   16.29  
346887577.03 2008:363:21:38:31.841 29.90   16.28  
346887609.83 2008:363:21:39:04.641 29.90   16.28  
346887642.63 2008:363:21:39:37.441 29.89   16.27  
346887675.43 2008:363:21:40:10.241 29.88   16.27  
346887708.23 2008:363:21:40:43.041 29.87   16.26  
346887741.03 2008:363:21:41:15.841 29.86   16.26  
346887773.83 2008:363:21:41:48.641 29.86   16.25  
346887806.63 2008:363:21:42:21.441 29.85   16.24  
346887839.43 2008:363:21:42:54.241 29.84   16.24  
346887872.23 2008:363:21:43:27.041 29.83   16.23  
346887905.03 2008:363:21:43:59.841 29.83   16.23  
346887937.83 2008:363:21:44:32.641 29.82   16.22  
346887970.63 2008:363:21:45:05.441 29.81   16.22  
346888003.43 2008:363:21:45:38.241 29.80   16.21  
346888036.23 2008:363:21:46:11.041 29.80   16.21  
346888069.03 2008:363:21:46:43.841 29.79   16.20  
346888101.83 2008:363:21:47:16.641 29.78   16.20  
346888134.63 2008:363:21:47:49.441 29.77   16.19  
346888167.43 2008:363:21:48:22.241 29.77   16.19  
346888200.23 2008:363:21:48:55.041 29.76   16.18  
346888233.03 2008:363:21:49:27.841 29.75   16.18  
346888265.83 2008:363:21:50:00.641 29.75   16.17  
346888298.63 2008:363:21:50:33.441 29.74   16.17  
346888331.43 2008:363:21:51:06.241 29.73   16.16  
346888364.23 2008:363:21:51:39.041 29.73   16.15  
346888397.03 2008:363:21:52:11.841 29.72   16.15  
346888429.83 2008:363:21:52:44.641 29.71   16.14  
346888462.63 2008:363:21:53:17.441 29.70   16.14  
346888495.43 2008:363:21:53:50.241 29.70   16.13  
346888528.23 2008:363:21:54:23.041 29.69   16.13  
346888561.03 2008:363:21:54:55.841 29.68   16.12  
346888593.83 2008:363:21:55:28.641 29.68   16.12  
346888626.63 2008:363:21:56:01.441 29.67   16.11  
346888659.43 2008:363:21:56:34.241 29.66   16.11  
346888692.23 2008:363:21:57:07.041 29.66   16.11  
346888725.03 2008:363:21:57:39.841 29.65   16.10  
346888757.83 2008:363:21:58:12.641 29.65   16.10  
346888790.63 2008:363:21:58:45.441 29.64   16.09  
346888823.43 2008:363:21:59:18.241 29.63   16.09  
346888856.23 2008:363:21:59:51.041 29.63   16.08  
346888889.03 2008:363:22:00:23.841 29.62   16.08  
346888921.83 2008:363:22:00:56.641 29.61   16.07  
346888954.63 2008:363:22:01:29.441 29.61   16.07  
346888987.43 2008:363:22:02:02.241 29.60   16.06  
346889020.23 2008:363:22:02:35.041 29.60   16.06  
346889053.03 2008:363:22:03:07.841 29.59   16.05  
346889085.83 2008:363:22:03:40.641 29.58   16.05  
346889118.63 2008:363:22:04:13.441 29.58   16.04  
346889151.43 2008:363:22:04:46.241 29.57   16.04  
346889184.23 2008:363:22:05:19.041 29.57   16.03  
346889217.03 2008:363:22:05:51.841 29.56   16.03  
346889249.83 2008:363:22:06:24.641 29.55   16.02  
346889282.63 2008:363:22:06:57.441 29.55   16.02  
346889315.43 2008:363:22:07:30.241 29.54   16.02  
346889348.23 2008:363:22:08:03.041 29.54   16.01  
346889381.03 2008:363:22:08:35.841 29.53   16.01  
346889413.83 2008:363:22:09:08.641 29.52   16.00  
346889446.63 2008:363:22:09:41.441 29.52   16.00  
346889479.43 2008:363:22:10:14.241 29.51   15.99  
346889512.23 2008:363:22:10:47.041 29.51   15.99  
346889545.03 2008:363:22:11:19.841 29.50   15.98  
346889577.83 2008:363:22:11:52.641 29.50   15.98  
346889610.63 2008:363:22:12:25.441 29.49   15.99  
346889643.43 2008:363:22:12:58.241 29.49   16.02  
346889676.23 2008:363:22:13:31.041 29.48   16.05  
346889709.03 2008:363:22:14:03.841 29.48   16.08  
346889741.83 2008:363:22:14:36.641 29.48   16.11  
346889774.63 2008:363:22:15:09.441 29.48   16.13  
346889807.43 2008:363:22:15:42.241 29.47   16.16  
346889840.23 2008:363:22:16:15.041 29.47   16.19  
346889873.03 2008:363:22:16:47.841 29.47   16.22  
346889905.83 2008:363:22:17:20.641 29.42   16.25  
346889938.63 2008:363:22:17:53.441 29.34   16.27  
346889971.43 2008:363:22:18:26.241 29.36   16.29  
346890004.23 2008:363:22:18:59.041 29.40   16.31  
346890037.03 2008:363:22:19:31.841 29.45   16.32  
346890069.83 2008:363:22:20:04.641 29.50   16.34  
346890102.63 2008:363:22:20:37.441 29.55   16.36  
346890135.43 2008:363:22:21:10.241 29.60   16.37  
346890168.23 2008:363:22:21:43.041 29.65   16.39  
346890201.03 2008:363:22:22:15.841 29.70   16.41  
346890233.83 2008:363:22:22:48.641 29.75   16.42  
346890266.63 2008:363:22:23:21.441 29.79   16.43  
346890299.43 2008:363:22:23:54.241 29.84   16.42  
346890332.23 2008:363:22:24:27.041 29.88   16.42  
346890365.03 2008:363:22:24:59.841 29.93   16.41  
346890397.83 2008:363:22:25:32.641 29.97   16.40  
346890430.63 2008:363:22:26:05.441 30.01   16.40  
346890463.43 2008:363:22:26:38.241 30.05   16.39  
346890496.23 2008:363:22:27:11.041 30.09   16.39  
346890529.03 2008:363:22:27:43.841 30.13   16.38  
346890561.83 2008:363:22:28:16.641 30.16   16.37  
346890594.63 2008:363:22:28:49.441 30.20   16.37  
346890627.43 2008:363:22:29:22.241 30.23   16.36  
346890660.23 2008:363:22:29:55.041 30.27   16.35  
346890693.03 2008:363:22:30:27.841 30.30   16.33  
346890725.83 2008:363:22:31:00.641 30.33   16.32  
346890758.63 2008:363:22:31:33.441 30.36   16.32  
346890791.43 2008:363:22:32:06.241 30.39   16.31  
346890824.23 2008:363:22:32:39.041 30.42   16.30  
346890857.03 2008:363:22:33:11.841 30.44   16.29  
346890889.83 2008:363:22:33:44.641 30.47   16.28  
346890922.63 2008:363:22:34:17.441 30.50   16.27  
346890955.43 2008:363:22:34:50.241 30.52   16.26  
346890988.23 2008:363:22:35:23.041 30.55   16.25  
346891021.03 2008:363:22:35:55.841 30.57   16.24  
346891053.83 2008:363:22:36:28.641 30.59   16.23  
346891086.63 2008:363:22:37:01.441 30.61   16.23  
346891119.43 2008:363:22:37:34.241 30.63   16.22  
346891152.23 2008:363:22:38:07.041 30.65   16.21  
346891185.03 2008:363:22:38:39.841 30.67   16.20  
346891217.83 2008:363:22:39:12.641 30.69   16.19  
346891250.63 2008:363:22:39:45.441 30.71   16.19  
346891283.43 2008:363:22:40:18.241 30.73   16.18  
346891316.23 2008:363:22:40:51.041 30.75   16.17  
346891349.03 2008:363:22:41:23.841 30.76   16.17  
346891381.83 2008:363:22:41:56.641 30.78   16.16  
346891414.63 2008:363:22:42:29.441 30.79   16.15  
346891447.43 2008:363:22:43:02.241 30.81   16.14  
346891480.23 2008:363:22:43:35.041 30.82   16.14  
346891513.03 2008:363:22:44:07.841 30.84   16.13  
346891545.83 2008:363:22:44:40.641 30.85   16.12  
346891578.63 2008:363:22:45:13.441 30.86   16.12  
346891611.43 2008:363:22:45:46.241 30.88   16.11  
346891644.23 2008:363:22:46:19.041 30.89   16.10  
346891677.03 2008:363:22:46:51.841 30.90   16.10  
346891709.83 2008:363:22:47:24.641 30.91   16.09  
346891742.63 2008:363:22:47:57.441 30.92   16.09  
346891775.43 2008:363:22:48:30.241 30.93   16.08  
346891808.23 2008:363:22:49:03.041 30.94   16.07  
346891841.03 2008:363:22:49:35.841 30.95   16.07  
346891873.83 2008:363:22:50:08.641 30.96   16.06  
346891906.63 2008:363:22:50:41.441 30.97   16.05  
346891939.43 2008:363:22:51:14.241 30.98   16.05  
346891972.23 2008:363:22:51:47.041 30.99   16.04  
346892005.03 2008:363:22:52:19.841 30.99   16.04  
346892037.83 2008:363:22:52:52.641 31.00   16.03  
346892070.63 2008:363:22:53:25.441 31.01   16.03  
346892103.43 2008:363:22:53:58.241 31.01   16.02  
346892136.23 2008:363:22:54:31.041 31.02   16.01  
346892169.03 2008:363:22:55:03.841 31.03   16.01  
346892201.83 2008:363:22:55:36.641 31.03   16.00  
346892234.63 2008:363:22:56:09.441 31.04   16.00  
346892267.43 2008:363:22:56:42.241 31.04   15.99  
346892300.23 2008:363:22:57:15.041 31.05   15.99  
346892333.03 2008:363:22:57:47.841 31.05   15.98  
346892365.83 2008:363:22:58:20.641 31.06   15.97  
346892398.63 2008:363:22:58:53.441 31.06   15.97  
346892431.43 2008:363:22:59:26.241 31.07   15.96  
346892464.23 2008:363:22:59:59.041 31.07   15.96  
346892497.03 2008:363:23:00:31.841 31.07   15.95  
346892529.83 2008:363:23:01:04.641 31.08   15.95  
346892562.63 2008:363:23:01:37.441 31.08   15.94  
346892595.43 2008:363:23:02:10.241 31.08   15.94  
346892628.23 2008:363:23:02:43.041 31.09   15.93  
346892661.03 2008:363:23:03:15.841 31.09   15.93  
346892693.83 2008:363:23:03:48.641 31.09   15.92  
346892726.63 2008:363:23:04:21.441 31.09   15.92  
346892759.43 2008:363:23:04:54.241 31.10   15.91  
346892792.23 2008:363:23:05:27.041 31.10   15.91  
346892825.03 2008:363:23:05:59.841 31.10   15.90  
346892857.83 2008:363:23:06:32.641 31.10   15.90  
346892890.63 2008:363:23:07:05.441 31.10   15.89  
346892923.43 2008:363:23:07:38.241 31.10   15.89  
346892956.23 2008:363:23:08:11.041 31.10   15.88  
346892989.03 2008:363:23:08:43.841 31.10   15.88  
346893021.83 2008:363:23:09:16.641 31.11   15.87  
346893054.63 2008:363:23:09:49.441 31.11   15.87  
346893087.43 2008:363:23:10:22.241 31.11   15.86  
346893120.23 2008:363:23:10:55.041 31.11   15.86  
346893153.03 2008:363:23:11:27.841 31.11   15.85  
346893185.83 2008:363:23:12:00.641 31.11   15.85  
346893218.63 2008:363:23:12:33.441 31.11   15.84  
346893251.43 2008:363:23:13:06.241 31.11   15.84  
346893284.23 2008:363:23:13:39.041 31.11   15.83  
346893317.03 2008:363:23:14:11.841 31.11   15.83  
346893349.83 2008:363:23:14:44.641 31.11   15.82  
346893382.63 2008:363:23:15:17.441 31.11   15.82  
346893415.43 2008:363:23:15:50.241 31.11   15.81  
346893448.23 2008:363:23:16:23.041 31.10   15.81  
346893481.03 2008:363:23:16:55.841 31.10   15.80  
346893513.83 2008:363:23:17:28.641 31.10   15.80  
346893546.63 2008:363:23:18:01.441 31.10   15.79  
346893579.43 2008:363:23:18:34.241 31.10   15.79  
346893612.23 2008:363:23:19:07.041 31.10   15.78  
346893645.03 2008:363:23:19:39.841 31.10   15.78  
346893677.83 2008:363:23:20:12.641 31.10   15.78  
346893710.63 2008:363:23:20:45.441 31.10   15.77  
346893743.43 2008:363:23:21:18.241 31.09   15.77  
346893776.23 2008:363:23:21:51.041 31.09   15.76  
346893809.03 2008:363:23:22:23.841 31.09   15.76  
346893841.83 2008:363:23:22:56.641 31.09   15.75  
346893874.63 2008:363:23:23:29.441 31.09   15.75  
346893907.43 2008:363:23:24:02.241 31.09   15.74  
346893940.23 2008:363:23:24:35.041 31.08   15.74  
346893973.03 2008:363:23:25:07.841 31.08   15.74  
346894005.83 2008:363:23:25:40.641 31.08   15.73  
346894038.63 2008:363:23:26:13.441 31.08   15.73  
346894071.43 2008:363:23:26:46.241 31.08   15.72  
346894104.23 2008:363:23:27:19.041 31.07   15.72  
346894137.03 2008:363:23:27:51.841 31.07   15.71  
346894169.83 2008:363:23:28:24.641 31.07   15.71  
346894202.63 2008:363:23:28:57.441 31.07   15.70  
346894235.43 2008:363:23:29:30.241 31.06   15.70  
346894268.23 2008:363:23:30:03.041 31.06   15.70  
346894301.03 2008:363:23:30:35.841 31.06   15.69  
346894333.83 2008:363:23:31:08.641 31.06   15.69  
346894366.63 2008:363:23:31:41.441 31.05   15.68  
346894399.43 2008:363:23:32:14.241 31.05   15.68  
346894432.23 2008:363:23:32:47.041 31.05   15.67  
346894465.03 2008:363:23:33:19.841 31.05   15.67  
346894497.83 2008:363:23:33:52.641 31.04   15.67  
346894530.63 2008:363:23:34:25.441 31.04   15.66  
346894563.43 2008:363:23:34:58.241 31.04   15.66  
346894596.23 2008:363:23:35:31.041 31.03   15.65  
346894629.03 2008:363:23:36:03.841 31.03   15.65  
346894661.83 2008:363:23:36:36.641 31.03   15.64  
346894694.63 2008:363:23:37:09.441 31.03   15.64  
346894727.43 2008:363:23:37:42.241 31.02   15.64  
346894760.23 2008:363:23:38:15.041 31.02   15.63  
346894793.03 2008:363:23:38:47.841 31.02   15.63  
346894825.83 2008:363:23:39:20.641 31.01   15.62  
346894858.63 2008:363:23:39:53.441 31.01   15.62  
346894891.43 2008:363:23:40:26.241 31.01   15.62  
346894924.23 2008:363:23:40:59.041 31.00   15.61  
346894957.03 2008:363:23:41:31.841 31.00   15.61  
346894989.83 2008:363:23:42:04.641 31.00   15.60  
346895022.63 2008:363:23:42:37.441 30.99   15.60  
346895055.43 2008:363:23:43:10.241 30.99   15.59  
346895088.23 2008:363:23:43:43.041 30.99   15.59  
346895121.03 2008:363:23:44:15.841 30.99   15.59  
346895153.83 2008:363:23:44:48.641 30.98   15.58  
346895186.63 2008:363:23:45:21.441 30.98   15.58  
346895219.43 2008:363:23:45:54.241 30.98   15.57  
346895252.23 2008:363:23:46:27.041 30.97   15.57  
346895285.03 2008:363:23:46:59.841 30.97   15.57  
346895317.83 2008:363:23:47:32.641 30.97   15.56  
346895350.63 2008:363:23:48:05.441 30.96   15.56  
346895383.43 2008:363:23:48:38.241 30.96   15.55  
346895416.23 2008:363:23:49:11.041 30.96   15.55  
346895449.03 2008:363:23:49:43.841 30.95   15.55  
346895481.83 2008:363:23:50:16.641 30.95   15.54  
346895514.63 2008:363:23:50:49.441 30.94   15.54  
346895547.43 2008:363:23:51:22.241 30.94   15.53  
346895580.23 2008:363:23:51:55.041 30.94   15.53  
346895613.03 2008:363:23:52:27.841 30.93   15.53  
346895645.83 2008:363:23:53:00.641 30.93   15.52  
346895678.63 2008:363:23:53:33.441 30.93   15.52  
346895711.43 2008:363:23:54:06.241 30.92   15.51  
346895744.23 2008:363:23:54:39.041 30.92   15.51  
346895777.03 2008:363:23:55:11.841 30.92   15.51  
346895809.83 2008:363:23:55:44.641 30.91   15.50  
346895842.63 2008:363:23:56:17.441 30.91   15.50  
346895875.43 2008:363:23:56:50.241 30.91   15.50  
