Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2009:362:01:16:13.451	 22.83592464	 11.29599452
2009:362:01:16:46.251	 22.83329692	 11.29391487
2009:362:01:17:19.051	 22.83068244	 11.29183714
2009:362:01:17:51.851	 22.82808092	 11.28976133
2009:362:01:18:24.651	 22.82549209	 11.28768749
2009:362:01:18:57.451	 22.82291570	 11.28561562
2009:362:01:19:30.251	 22.82035149	 11.28354576
2009:362:01:20:03.051	 22.81779922	 11.28147792
2009:362:01:20:35.851	 22.81525866	 11.27941213
2009:362:01:21:08.651	 22.81272956	 11.27734839
2009:362:01:21:41.451	 22.81021170	 11.27528675
2009:362:01:22:14.251	 22.80770487	 11.27322720
2009:362:01:22:47.051	 22.80520884	 11.27116977
2009:362:01:23:19.851	 22.80272340	 11.26911448
2009:362:01:23:52.651	 22.80024837	 11.26706135
2009:362:01:24:25.451	 22.79778352	 11.26501038
2009:362:01:24:58.251	 22.79532868	 11.26296160
2009:362:01:25:31.051	 22.79288365	 11.26091502
2009:362:01:26:03.851	 22.79044826	 11.25887066
2009:362:01:26:36.651	 22.78802231	 11.25682853
2009:362:01:27:09.451	 22.78560565	 11.25478864
2009:362:01:27:42.251	 22.78319809	 11.25275101
2009:362:01:28:15.051	 22.78079947	 11.25071565
2009:362:01:28:47.851	 22.77840964	 11.24868258
2009:362:01:29:20.651	 22.77602844	 11.24665179
2009:362:01:29:53.451	 22.77365570	 11.24462332
2009:362:01:30:26.251	 22.77129130	 11.24259716
2009:362:01:30:59.051	 22.76893507	 11.24057333
2009:362:01:31:31.851	 22.76658689	 11.23855184
2009:362:01:32:04.651	 22.76424661	 11.23653269
2009:362:01:32:37.451	 22.76191409	 11.23451591
2009:362:01:33:10.251	 22.75958922	 11.23250149
2009:362:01:33:43.051	 22.75727185	 11.23048944
2009:362:01:34:15.851	 22.75496188	 11.22847979
2009:362:01:34:48.651	 22.75265917	 11.22647252
2009:362:01:35:21.451	 22.75036361	 11.22446766
2009:362:01:35:54.251	 22.74807509	 11.22246520
2009:362:01:36:27.051	 22.74579349	 11.22046516
2009:362:01:36:59.851	 22.74351871	 11.21846754
2009:362:01:37:32.651	 22.74125063	 11.21647236
2009:362:01:38:05.451	 22.73898917	 11.21447960
2009:362:01:38:38.251	 22.73673421	 11.21248929
2009:362:01:39:11.051	 22.73448566	 11.21050143
2009:362:01:39:43.851	 22.73224342	 11.20851603
2009:362:01:40:16.651	 22.73000740	 11.20653308
2009:362:01:40:49.451	 22.72777751	 11.20455259
2009:362:01:41:22.251	 22.72555366	 11.20257458
2009:362:01:41:55.051	 22.72333577	 11.20059904
2009:362:01:42:27.851	 22.72112375	 11.19862597
2009:362:01:43:00.651	 22.71891752	 11.19665539
2009:362:01:43:33.451	 22.71671699	 11.19468730
2009:362:01:44:06.251	 22.71452210	 11.19272170
2009:362:01:44:39.051	 22.71233277	 11.19075859
2009:362:01:45:11.851	 22.71014892	 11.18879798
2009:362:01:45:44.651	 22.70797048	 11.18683987
2009:362:01:46:17.451	 22.70579738	 11.18488426
2009:362:01:46:50.251	 22.70362956	 11.18293116
2009:362:01:47:23.051	 22.70146694	 11.18098057
2009:362:01:47:55.851	 22.69930946	 11.17903249
2009:362:01:48:28.651	 22.69715705	 11.17708693
2009:362:01:49:01.451	 22.69500967	 11.17514388
2009:362:01:49:34.251	 22.69286724	 11.17320335
2009:362:01:50:07.051	 22.69072970	 11.17126534
2009:362:01:50:39.851	 22.68859701	 11.16932986
2009:362:01:51:12.651	 22.68646910	 11.16739690
