tstart	tstop	obsid	simpos	feps	ccds	vid	clk	power	pitch
2010:001:22:26:57.233	2010:001:22:27:01.233	11384	75624	6	6	1	0	118.00	66.68
2010:001:22:27:01.233	2010:001:22:27:05.233	11384	75624	6	6	1	0	118.00	66.68
2010:001:22:27:05.233	2010:001:22:27:29.233	11384	75624	0	0	1	0	40.00	66.68
2010:001:22:27:29.233	2010:001:22:28:36.233	11384	75624	6	6	1	0	118.00	66.68
2010:001:22:28:36.233	2010:001:22:29:07.484	11384	75624	6	6	1	1	129.00	66.68
2010:001:22:29:07.484	2010:001:22:34:07.484	11384	75624	6	6	1	1	129.00	66.43
2010:001:22:34:07.484	2010:001:22:39:07.484	11384	75624	6	6	1	1	129.00	65.41
2010:001:22:39:07.484	2010:001:22:44:07.484	11384	75624	6	6	1	1	129.00	63.66
2010:001:22:44:07.484	2010:001:22:49:07.484	11384	75624	6	6	1	1	129.00	61.77
2010:001:22:49:07.484	2010:001:22:54:07.484	11384	75624	6	6	1	1	129.00	60.06
2010:001:22:54:07.484	2010:001:22:58:28.186	11384	75624	6	6	1	1	129.00	59.17
2010:001:22:58:28.186	2010:002:00:28:28.186	11384	75624	6	6	1	1	129.00	59.00
2010:002:00:28:28.186	2010:002:01:47:47.932	11384	75624	6	6	1	1	129.00	59.06
2010:002:01:47:47.932	2010:002:01:47:58.183	11384	75624	6	6	1	0	118.00	59.06
2010:002:01:47:58.183	2010:002:01:50:47.932	11384	75624	6	6	1	0	118.00	59.11
2010:002:01:50:47.932	2010:002:01:51:59.039	11383	75624	6	6	1	0	118.00	59.11
2010:002:01:51:59.039	2010:002:01:56:18.782	11383	75624	6	6	1	0	118.00	58.54
2010:002:01:56:18.782	2010:002:01:56:36.782	11383	75624	6	6	0	0	96.60	58.54
2010:002:01:56:36.782	2010:002:01:58:10.782	11383	75624	6	6	1	0	118.00	58.54
2010:002:01:58:10.782	2010:002:03:21:59.039	11383	75624	6	6	1	1	129.00	58.54
2010:002:03:21:59.039	2010:002:04:38:19.601	11383	75624	6	6	1	1	129.00	58.60
2010:002:04:38:19.601	2010:002:04:40:06.286	11383	-99616	6	6	1	0	118.00	58.60
2010:002:04:40:06.286	2010:002:04:41:19.601	11383	-99616	6	6	1	0	118.00	58.66
2010:002:04:41:19.601	2010:002:04:43:56.035	56553	-99616	6	6	1	0	118.00	58.66
2010:002:04:43:56.035	2010:002:04:44:00.035	56553	-99616	6	6	1	0	118.00	58.66
2010:002:04:44:00.035	2010:002:04:44:04.035	56553	-99616	6	6	1	0	118.00	58.66
2010:002:04:44:04.035	2010:002:04:44:06.291	56553	-99616	0	0	1	0	40.00	58.66
2010:002:04:44:06.291	2010:002:04:44:28.035	56553	-99616	0	0	1	0	40.00	58.66
2010:002:04:44:28.035	2010:002:04:45:35.035	56553	-99616	6	6	1	0	118.00	58.66
2010:002:04:45:35.035	2010:002:04:48:26.035	56553	-99616	6	6	1	1	129.00	58.66
2010:002:04:48:26.035	2010:002:04:48:36.286	56552	-99616	6	6	1	1	129.00	58.66
2010:002:04:48:36.286	2010:002:04:53:26.286	56552	-99616	6	6	1	1	129.00	58.66
2010:002:04:53:26.286	2010:002:04:58:16.286	56552	-99616	6	6	1	1	129.00	62.91
2010:002:04:58:16.286	2010:002:05:03:06.286	56552	-99616	6	6	1	1	129.00	77.59
2010:002:05:03:06.286	2010:002:05:07:56.286	56552	-99616	6	6	1	1	129.00	99.17
2010:002:05:07:56.286	2010:002:05:12:46.286	56552	-99616	6	6	1	1	129.00	120.92
2010:002:05:12:46.286	2010:002:05:17:36.286	56552	-99616	6	6	1	1	129.00	141.66
2010:002:05:17:36.286	2010:002:05:21:09.830	56552	-99616	6	6	1	1	129.00	153.57
2010:002:05:21:09.830	2010:002:06:19:04.035	56552	-99616	6	6	1	1	129.00	155.70
2010:002:06:19:04.035	2010:002:06:22:04.035	56552	-99616	6	6	1	0	118.00	155.70
2010:002:06:22:04.035	2010:002:06:22:13.035	56552	-99616	6	6	1	0	118.00	155.70
2010:002:06:22:13.035	2010:002:06:32:32.634	56552	-99616	6	6	0	0	96.60	155.70
2010:002:06:32:32.634	2010:002:06:32:42.885	56551	-99616	6	6	0	0	96.60	155.70
2010:002:06:32:42.885	2010:002:06:37:32.885	56551	-99616	6	6	0	0	96.60	155.74
2010:002:06:37:32.885	2010:002:06:42:22.885	56551	-99616	6	6	0	0	96.60	155.75
2010:002:06:42:22.885	2010:002:06:47:12.885	56551	-99616	6	6	0	0	96.60	155.78
2010:002:06:47:12.885	2010:002:06:52:02.885	56551	-99616	6	6	0	0	96.60	155.82
2010:002:06:52:02.885	2010:002:06:56:52.885	56551	-99616	6	6	0	0	96.60	155.86
2010:002:06:56:52.885	2010:002:07:01:42.885	56551	-99616	6	6	0	0	96.60	155.89
2010:002:07:01:42.885	2010:002:07:05:46.788	56551	-99616	6	6	0	0	96.60	155.91
2010:002:07:05:46.788	2010:002:09:15:46.788	56551	-99616	6	6	0	0	96.60	155.91
2010:002:09:15:46.788	2010:002:11:25:46.788	56551	-99616	6	6	0	0	96.60	155.93
2010:002:11:25:46.788	2010:002:13:35:46.788	56551	-99616	6	6	0	0	96.60	155.95
2010:002:13:35:46.788	2010:002:15:24:52.687	56551	-99616	6	6	0	0	96.60	155.97
2010:002:15:24:52.687	2010:002:15:25:02.938	56550	-99616	6	6	0	0	96.60	155.97
2010:002:15:25:02.938	2010:002:15:29:22.938	56550	-99616	6	6	0	0	96.60	155.98
2010:002:15:29:22.938	2010:002:15:33:42.938	56550	-99616	6	6	0	0	96.60	155.95
2010:002:15:33:42.938	2010:002:15:37:49.291	56550	-99616	6	6	0	0	96.60	155.87
2010:002:15:37:49.291	2010:002:15:42:08.035	56550	-99616	6	6	0	0	96.60	155.86
2010:002:15:42:08.035	2010:002:15:42:12.035	56550	-99616	6	6	0	0	96.60	155.86
2010:002:15:42:12.035	2010:002:15:42:16.035	56550	-99616	6	6	0	0	96.60	155.86
2010:002:15:42:16.035	2010:002:15:42:40.035	56550	-99616	0	0	1	0	40.00	155.86
2010:002:15:42:40.035	2010:002:15:43:47.035	56550	-99616	6	6	1	0	118.00	155.86
2010:002:15:43:47.035	2010:002:17:03:12.882	56550	-99616	6	6	1	1	129.00	155.86
2010:002:17:03:12.882	2010:002:17:07:42.882	56550	-99616	6	6	1	1	129.00	155.85
2010:002:17:07:42.882	2010:002:17:12:12.882	56550	-99616	6	6	1	1	129.00	152.24
2010:002:17:12:12.882	2010:002:17:16:42.882	56550	-99616	6	6	1	1	129.00	139.61
2010:002:17:16:42.882	2010:002:17:20:56.035	56550	-99616	6	6	1	1	129.00	119.90
2010:002:17:20:56.035	2010:002:17:21:12.882	56550	-99616	6	6	1	0	118.00	119.90
2010:002:17:21:12.882	2010:002:17:23:56.035	56550	-99616	6	6	1	0	118.00	100.64
2010:002:17:23:56.035	2010:002:17:25:42.882	11074	73176	6	6	1	0	118.00	100.64
2010:002:17:25:42.882	2010:002:17:26:56.035	11074	73176	6	6	1	0	118.00	89.12
2010:002:17:26:56.035	2010:002:17:27:00.035	11074	73176	6	6	1	0	118.00	89.12
2010:002:17:27:00.035	2010:002:17:27:04.035	11074	73176	6	6	1	0	118.00	89.12
2010:002:17:27:04.035	2010:002:17:27:28.035	11074	73176	0	0	1	0	40.00	89.12
2010:002:17:27:28.035	2010:002:17:28:35.035	11074	73176	6	6	1	0	118.00	89.12
2010:002:17:28:35.035	2010:002:17:29:39.366	11074	73176	6	6	1	1	129.00	89.12
2010:002:17:29:39.366	2010:002:19:14:39.366	11074	73176	6	6	1	1	129.00	86.44
2010:002:19:14:39.366	2010:002:20:59:39.366	11074	73176	6	6	1	1	129.00	86.44
2010:002:20:59:39.366	2010:002:22:38:04.035	11074	73176	6	6	1	1	129.00	86.44
2010:002:22:38:04.035	2010:002:22:38:14.286	11074	73176	6	6	1	0	118.00	86.44
2010:002:22:38:14.286	2010:002:22:41:04.035	11074	73176	6	6	1	0	118.00	86.44
2010:002:22:41:04.035	2010:002:22:42:34.286	56549	73176	6	6	1	0	118.00	86.44
2010:002:22:42:34.286	2010:002:22:46:54.286	56549	73176	6	6	1	0	118.00	89.76
2010:002:22:46:54.286	2010:002:22:51:14.286	56549	73176	6	6	1	0	118.00	101.45
2010:002:22:51:14.286	2010:002:22:55:34.286	56549	73176	6	6	1	0	118.00	120.16
2010:002:22:55:34.286	2010:002:22:59:54.286	56549	73176	6	6	1	0	118.00	138.34
2010:002:22:59:54.286	2010:002:23:03:41.237	56549	73176	6	6	1	0	118.00	148.94
2010:002:23:03:41.237	2010:002:23:08:10.981	56549	73176	6	6	1	0	118.00	151.38
2010:002:23:08:10.981	2010:002:23:08:21.232	11011	75624	6	6	1	0	118.00	151.38
2010:002:23:08:21.232	2010:002:23:13:01.232	11011	75624	6	6	1	0	118.00	151.38
2010:002:23:13:01.232	2010:002:23:13:01.581	11011	75624	6	6	1	0	118.00	151.23
2010:002:23:13:01.581	2010:002:23:13:05.581	11011	75624	6	6	1	0	118.00	151.23
2010:002:23:13:05.581	2010:002:23:13:09.581	11011	75624	6	6	1	0	118.00	151.23
2010:002:23:13:09.581	2010:002:23:13:33.581	11011	75624	0	0	1	0	40.00	151.23
2010:002:23:13:33.581	2010:002:23:14:40.581	11011	75624	6	6	1	0	118.00	151.23
2010:002:23:14:40.581	2010:002:23:17:41.232	11011	75624	6	6	1	1	129.00	151.23
2010:002:23:17:41.232	2010:002:23:22:21.232	11011	75624	6	6	1	1	129.00	150.64
2010:002:23:22:21.232	2010:002:23:27:01.232	11011	75624	6	6	1	1	129.00	149.55
2010:002:23:27:01.232	2010:002:23:31:41.232	11011	75624	6	6	1	1	129.00	148.37
2010:002:23:31:41.232	2010:002:23:36:21.232	11011	75624	6	6	1	1	129.00	147.29
2010:002:23:36:21.232	2010:002:23:40:24.643	11011	75624	6	6	1	1	129.00	146.72
2010:002:23:40:24.643	2010:003:02:05:24.643	11011	75624	6	6	1	1	129.00	146.60
2010:003:02:05:24.643	2010:003:04:30:24.643	11011	75624	6	6	1	1	129.00	146.50
2010:003:04:30:24.643	2010:003:06:55:24.643	11011	75624	6	6	1	1	129.00	146.40
2010:003:06:55:24.643	2010:003:09:20:24.643	11011	75624	6	6	1	1	129.00	146.30
2010:003:09:20:24.643	2010:003:11:45:24.643	11011	75624	6	6	1	1	129.00	146.20
2010:003:11:45:24.643	2010:003:14:10:24.643	11011	75624	6	6	1	1	129.00	146.09
2010:003:14:10:24.643	2010:003:16:35:24.643	11011	75624	6	6	1	1	129.00	145.99
2010:003:16:35:24.643	2010:003:19:00:24.643	11011	75624	6	6	1	1	129.00	145.89
2010:003:19:00:24.643	2010:003:21:25:24.643	11011	75624	6	6	1	1	129.00	145.79
2010:003:21:25:24.643	2010:003:23:50:24.643	11011	75624	6	6	1	1	129.00	145.69
2010:003:23:50:24.643	2010:004:02:15:24.643	11011	75624	6	6	1	1	129.00	145.59
2010:004:02:15:24.643	2010:004:04:40:24.643	11011	75624	6	6	1	1	129.00	145.48
2010:004:04:40:24.643	2010:004:07:05:24.643	11011	75624	6	6	1	1	129.00	145.38
2010:004:07:05:24.643	2010:004:09:04:44.389	11011	75624	6	6	1	1	129.00	145.28
2010:004:09:04:44.389	2010:004:09:04:54.640	11011	75624	6	6	1	0	118.00	145.28
2010:004:09:04:54.640	2010:004:09:07:44.389	11011	75624	6	6	1	0	118.00	145.20
2010:004:09:07:44.389	2010:004:09:09:34.640	56548	75624	6	6	1	0	118.00	145.20
2010:004:09:09:34.640	2010:004:09:14:14.640	56548	75624	6	6	1	0	118.00	145.41
2010:004:09:14:14.640	2010:004:09:18:54.640	56548	75624	6	6	1	0	118.00	146.23
2010:004:09:18:54.640	2010:004:09:23:34.640	56548	75624	6	6	1	0	118.00	147.66
2010:004:09:23:34.640	2010:004:09:28:14.640	56548	75624	6	6	1	0	118.00	149.20
2010:004:09:28:14.640	2010:004:09:32:54.640	56548	75624	6	6	1	0	118.00	150.53
2010:004:09:32:54.640	2010:004:09:36:23.040	56548	75624	6	6	1	0	118.00	151.17
2010:004:09:36:23.040	2010:004:09:40:52.785	56548	75624	6	6	1	0	118.00	151.27
2010:004:09:40:52.785	2010:004:09:41:03.036	12068	73176	6	6	1	0	118.00	151.27
2010:004:09:41:03.036	2010:004:09:45:23.036	12068	73176	6	6	1	0	118.00	151.27
2010:004:09:45:23.036	2010:004:09:45:43.385	12068	73176	6	6	1	0	118.00	147.96
2010:004:09:45:43.385	2010:004:09:45:47.385	12068	73176	6	6	1	0	118.00	147.96
2010:004:09:45:47.385	2010:004:09:45:51.385	12068	73176	6	6	1	0	118.00	147.96
2010:004:09:45:51.385	2010:004:09:46:15.385	12068	73176	0	0	1	0	40.00	147.96
2010:004:09:46:15.385	2010:004:09:47:22.385	12068	73176	6	6	1	0	118.00	147.96
2010:004:09:47:22.385	2010:004:09:49:43.036	12068	73176	6	6	1	1	129.00	147.96
2010:004:09:49:43.036	2010:004:09:54:03.036	12068	73176	6	6	1	1	129.00	136.29
2010:004:09:54:03.036	2010:004:09:58:23.036	12068	73176	6	6	1	1	129.00	117.59
2010:004:09:58:23.036	2010:004:10:02:43.036	12068	73176	6	6	1	1	129.00	99.42
2010:004:10:02:43.036	2010:004:10:06:29.145	12068	73176	6	6	1	1	129.00	88.83
2010:004:10:06:29.145	2010:004:12:01:29.145	12068	73176	6	6	1	1	129.00	86.41
2010:004:12:01:29.145	2010:004:13:47:28.889	12068	73176	6	6	1	1	129.00	86.41
2010:004:13:47:28.889	2010:004:13:47:39.140	12068	75624	6	6	1	0	118.00	86.41
2010:004:13:47:39.140	2010:004:13:50:28.889	12068	75624	6	6	1	0	118.00	86.41
2010:004:13:50:28.889	2010:004:13:52:09.140	11451	75624	6	6	1	0	118.00	86.41
2010:004:13:52:09.140	2010:004:13:55:19.489	11451	75624	6	6	1	0	118.00	88.09
2010:004:13:55:19.489	2010:004:13:55:23.489	11451	75624	6	6	1	0	118.00	88.09
2010:004:13:55:23.489	2010:004:13:55:27.489	11451	75624	6	6	1	0	118.00	88.09
2010:004:13:55:27.489	2010:004:13:55:51.489	11451	75624	0	0	1	0	40.00	88.09
2010:004:13:55:51.489	2010:004:13:56:39.140	11451	75624	1	1	1	0	58.30	88.09
2010:004:13:56:39.140	2010:004:13:56:58.489	11451	75624	1	1	1	0	58.30	94.48
2010:004:13:56:58.489	2010:004:14:01:09.140	11451	75624	1	1	1	1	57.00	94.48
2010:004:14:01:09.140	2010:004:14:05:39.140	11451	75624	1	1	1	1	57.00	105.58
2010:004:14:05:39.140	2010:004:14:10:09.140	11451	75624	1	1	1	1	57.00	117.66
2010:004:14:10:09.140	2010:004:14:14:39.140	11451	75624	1	1	1	1	57.00	129.01
2010:004:14:14:39.140	2010:004:14:18:39.820	11451	75624	1	1	1	1	57.00	135.28
2010:004:14:18:39.820	2010:004:14:56:19.566	11451	75624	1	1	1	1	57.00	136.68
2010:004:14:56:19.566	2010:004:14:56:29.817	11451	75624	1	1	1	0	58.30	136.68
2010:004:14:56:29.817	2010:004:14:59:19.566	11451	75624	1	1	1	0	58.30	136.70
2010:004:14:59:19.566	2010:004:15:00:09.817	11448	75624	1	1	1	0	58.30	136.70
2010:004:15:00:09.817	2010:004:15:03:49.817	11448	75624	1	1	1	0	58.30	138.60
2010:004:15:03:49.817	2010:004:15:07:13.742	11448	75624	1	1	1	0	58.30	143.90
2010:004:15:07:13.742	2010:004:15:11:33.486	11448	75624	1	1	1	0	58.30	145.50
2010:004:15:11:33.486	2010:004:15:11:51.486	11448	75624	1	1	0	0	27.00	145.50
2010:004:15:11:51.486	2010:004:15:13:25.486	11448	75624	1	1	1	0	58.30	145.50
2010:004:15:13:25.486	2010:004:15:47:53.486	11448	75624	1	1	1	1	57.00	145.50
2010:004:15:47:53.486	2010:004:15:48:03.737	11448	75624	1	1	1	0	58.30	145.50
2010:004:15:48:03.737	2010:004:15:50:53.486	11448	75624	1	1	1	0	58.30	145.53
2010:004:15:50:53.486	2010:004:15:50:57.486	11589	75624	1	1	1	0	58.30	145.53
2010:004:15:50:57.486	2010:004:15:51:01.486	11589	75624	1	1	1	0	58.30	145.53
2010:004:15:51:01.486	2010:004:15:51:25.486	11589	75624	0	0	1	0	40.00	145.53
2010:004:15:51:25.486	2010:004:15:52:32.486	11589	75624	5	5	1	0	112.30	145.53
2010:004:15:52:32.486	2010:004:15:52:33.737	11589	75624	5	5	1	1	113.90	145.53
2010:004:15:52:33.737	2010:004:15:57:03.737	11589	75624	5	5	1	1	113.90	145.44
2010:004:15:57:03.737	2010:004:16:01:33.737	11589	75624	5	5	1	1	113.90	145.10
2010:004:16:01:33.737	2010:004:16:06:03.737	11589	75624	5	5	1	1	113.90	144.50
2010:004:16:06:03.737	2010:004:16:10:33.737	11589	75624	5	5	1	1	113.90	143.84
2010:004:16:10:33.737	2010:004:16:15:03.737	11589	75624	5	5	1	1	113.90	143.26
2010:004:16:15:03.737	2010:004:16:19:09.010	11589	75624	5	5	1	1	113.90	142.95
2010:004:16:19:09.010	2010:004:18:14:09.010	11589	75624	5	5	1	1	113.90	142.88
2010:004:18:14:09.010	2010:004:19:53:24.715	11589	75624	5	5	1	1	113.90	142.91
2010:004:19:53:24.715	2010:004:19:55:11.400	11589	-99616	5	5	1	0	112.30	142.91
2010:004:19:55:11.400	2010:004:19:56:24.715	11589	-99616	5	5	1	0	112.30	142.93
2010:004:19:56:24.715	2010:004:19:59:01.149	56547	-99616	5	5	1	0	112.30	142.93
2010:004:19:59:01.149	2010:004:19:59:05.149	56547	-99616	5	5	1	0	112.30	142.93
2010:004:19:59:05.149	2010:004:19:59:09.149	56547	-99616	5	5	1	0	112.30	142.93
2010:004:19:59:09.149	2010:004:19:59:11.405	56547	-99616	0	0	1	0	40.00	142.93
2010:004:19:59:11.405	2010:004:19:59:33.149	56547	-99616	0	0	1	0	40.00	142.94
2010:004:19:59:33.149	2010:004:20:00:40.149	56547	-99616	6	6	1	0	118.00	142.94
2010:004:20:00:40.149	2010:004:20:03:31.149	56547	-99616	6	6	1	1	129.00	142.94
2010:004:20:03:31.149	2010:004:20:03:41.400	56546	-99616	6	6	1	1	129.00	142.94
2010:004:20:03:41.400	2010:004:20:07:41.400	56546	-99616	6	6	1	1	129.00	142.94
2010:004:20:07:41.400	2010:004:20:11:41.400	56546	-99616	6	6	1	1	129.00	145.71
2010:004:20:11:41.400	2010:004:20:15:14.311	56546	-99616	6	6	1	1	129.00	153.23
2010:004:20:15:14.311	2010:004:21:09:02.497	56546	-99616	6	6	1	1	129.00	155.34
2010:004:21:09:02.497	2010:004:21:09:12.748	56545	-99616	6	6	1	1	129.00	155.34
2010:004:21:09:12.748	2010:004:21:13:52.748	56545	-99616	6	6	1	1	129.00	155.35
2010:004:21:13:52.748	2010:004:21:18:32.748	56545	-99616	6	6	1	1	129.00	155.35
2010:004:21:18:32.748	2010:004:21:23:12.748	56545	-99616	6	6	1	1	129.00	155.38
2010:004:21:23:12.748	2010:004:21:27:52.748	56545	-99616	6	6	1	1	129.00	155.44
2010:004:21:27:52.748	2010:004:21:32:32.748	56545	-99616	6	6	1	1	129.00	155.52
2010:004:21:32:32.748	2010:004:21:37:12.748	56545	-99616	6	6	1	1	129.00	155.61
2010:004:21:37:12.748	2010:004:21:41:52.748	56545	-99616	6	6	1	1	129.00	155.69
2010:004:21:41:52.748	2010:004:21:46:32.748	56545	-99616	6	6	1	1	129.00	155.77
2010:004:21:46:32.748	2010:004:21:47:02.149	56545	-99616	6	6	1	1	129.00	155.81
2010:004:21:47:02.149	2010:004:21:50:02.149	56545	-99616	6	6	1	0	118.00	155.81
2010:004:21:50:02.149	2010:004:21:50:11.149	56545	-99616	6	6	1	0	118.00	155.81
2010:004:21:50:11.149	2010:004:21:51:12.748	56545	-99616	6	6	0	0	96.60	155.81
2010:004:21:51:12.748	2010:004:21:54:19.233	56545	-99616	6	6	0	0	96.60	155.83
2010:004:21:54:19.233	2010:004:23:59:19.233	56545	-99616	6	6	0	0	96.60	155.83
2010:004:23:59:19.233	2010:005:02:04:19.233	56545	-99616	6	6	0	0	96.60	155.84
2010:005:02:04:19.233	2010:005:04:09:19.233	56545	-99616	6	6	0	0	96.60	155.85
2010:005:04:09:19.233	2010:005:06:01:59.994	56545	-99616	6	6	0	0	96.60	155.86
2010:005:06:01:59.994	2010:005:06:02:10.245	56544	-99616	6	6	0	0	96.60	155.86
2010:005:06:02:10.245	2010:005:06:06:30.245	56544	-99616	6	6	0	0	96.60	155.86
2010:005:06:06:30.245	2010:005:06:10:50.245	56544	-99616	6	6	0	0	96.60	155.79
2010:005:06:10:50.245	2010:005:06:14:54.405	56544	-99616	6	6	0	0	96.60	155.61
2010:005:06:14:54.405	2010:005:06:19:13.149	56544	-99616	6	6	0	0	96.60	155.56
2010:005:06:19:13.149	2010:005:06:19:17.149	56544	-99616	6	6	0	0	96.60	155.56
2010:005:06:19:17.149	2010:005:06:19:21.149	56544	-99616	6	6	0	0	96.60	155.56
2010:005:06:19:21.149	2010:005:06:19:45.149	56544	-99616	0	0	1	0	40.00	155.56
2010:005:06:19:45.149	2010:005:06:20:52.149	56544	-99616	6	6	1	0	118.00	155.56
2010:005:06:20:52.149	2010:005:07:34:54.405	56544	-99616	6	6	1	1	129.00	155.56
2010:005:07:34:54.405	2010:005:08:45:09.528	56544	-99616	6	6	1	1	129.00	155.55
2010:005:08:45:09.528	2010:005:08:49:39.528	56544	-99616	6	6	1	1	129.00	155.54
2010:005:08:49:39.528	2010:005:08:54:09.528	56544	-99616	6	6	1	1	129.00	151.95
2010:005:08:54:09.528	2010:005:08:58:39.528	56544	-99616	6	6	1	1	129.00	139.38
2010:005:08:58:39.528	2010:005:09:02:53.149	56544	-99616	6	6	1	1	129.00	119.75
2010:005:09:02:53.149	2010:005:09:03:09.528	56544	-99616	6	6	1	0	118.00	119.75
2010:005:09:03:09.528	2010:005:09:05:53.149	56544	-99616	6	6	1	0	118.00	100.55
2010:005:09:05:53.149	2010:005:09:07:39.528	12072	73176	6	6	1	0	118.00	100.55
2010:005:09:07:39.528	2010:005:09:08:53.149	12072	73176	6	6	1	0	118.00	89.07
2010:005:09:08:53.149	2010:005:09:08:57.149	12072	73176	6	6	1	0	118.00	89.07
2010:005:09:08:57.149	2010:005:09:09:01.149	12072	73176	6	6	1	0	118.00	89.07
2010:005:09:09:01.149	2010:005:09:09:25.149	12072	73176	0	0	1	0	40.00	89.07
2010:005:09:09:25.149	2010:005:09:10:32.149	12072	73176	6	6	1	0	118.00	89.07
2010:005:09:10:32.149	2010:005:09:11:36.480	12072	73176	6	6	1	1	129.00	89.07
2010:005:09:11:36.480	2010:005:11:06:36.480	12072	73176	6	6	1	1	129.00	86.39
2010:005:11:06:36.480	2010:005:13:01:36.480	12072	73176	6	6	1	1	129.00	86.39
2010:005:13:01:36.480	2010:005:14:36:41.149	12072	73176	6	6	1	1	129.00	86.39
2010:005:14:36:41.149	2010:005:14:36:51.400	12072	73176	6	6	1	0	118.00	86.39
2010:005:14:36:51.400	2010:005:14:39:41.149	12072	73176	6	6	1	0	118.00	86.39
2010:005:14:39:41.149	2010:005:14:41:11.400	56543	73176	6	6	1	0	118.00	86.39
2010:005:14:41:11.400	2010:005:14:45:31.400	56543	73176	6	6	1	0	118.00	89.70
2010:005:14:45:31.400	2010:005:14:49:51.400	56543	73176	6	6	1	0	118.00	101.36
2010:005:14:49:51.400	2010:005:14:54:11.400	56543	73176	6	6	1	0	118.00	120.01
2010:005:14:54:11.400	2010:005:14:58:31.400	56543	73176	6	6	1	0	118.00	138.14
2010:005:14:58:31.400	2010:005:15:02:18.118	56543	73176	6	6	1	0	118.00	148.71
2010:005:15:02:18.118	2010:005:15:06:47.863	56543	73176	6	6	1	0	118.00	151.13
2010:005:15:06:47.863	2010:005:15:06:58.114	11009	75624	6	6	1	0	118.00	151.13
2010:005:15:06:58.114	2010:005:15:11:28.114	11009	75624	6	6	1	0	118.00	151.13
2010:005:15:11:28.114	2010:005:15:11:38.463	11009	75624	6	6	1	0	118.00	150.89
2010:005:15:11:38.463	2010:005:15:11:42.463	11009	75624	6	6	1	0	118.00	150.89
2010:005:15:11:42.463	2010:005:15:11:46.463	11009	75624	6	6	1	0	118.00	150.89
2010:005:15:11:46.463	2010:005:15:12:10.463	11009	75624	0	0	1	0	40.00	150.89
2010:005:15:12:10.463	2010:005:15:13:17.463	11009	75624	6	6	1	0	118.00	150.89
2010:005:15:13:17.463	2010:005:15:15:58.114	11009	75624	6	6	1	1	129.00	150.89
2010:005:15:15:58.114	2010:005:15:20:28.114	11009	75624	6	6	1	1	129.00	149.96
2010:005:15:20:28.114	2010:005:15:24:58.114	11009	75624	6	6	1	1	129.00	148.28
2010:005:15:24:58.114	2010:005:15:29:28.114	11009	75624	6	6	1	1	129.00	146.49
2010:005:15:29:28.114	2010:005:15:33:58.114	11009	75624	6	6	1	1	129.00	144.91
2010:005:15:33:58.114	2010:005:15:37:57.906	11009	75624	6	6	1	1	129.00	144.09
2010:005:15:37:57.906	2010:005:17:57:57.906	11009	75624	6	6	1	1	129.00	143.91
2010:005:17:57:57.906	2010:005:20:17:57.906	11009	75624	6	6	1	1	129.00	143.81
2010:005:20:17:57.906	2010:005:22:37:57.906	11009	75624	6	6	1	1	129.00	143.71
2010:005:22:37:57.906	2010:006:00:57:57.906	11009	75624	6	6	1	1	129.00	143.62
2010:006:00:57:57.906	2010:006:03:17:57.906	11009	75624	6	6	1	1	129.00	143.52
2010:006:03:17:57.906	2010:006:05:37:57.906	11009	75624	6	6	1	1	129.00	143.42
2010:006:05:37:57.906	2010:006:07:57:57.906	11009	75624	6	6	1	1	129.00	143.32
2010:006:07:57:57.906	2010:006:10:17:57.906	11009	75624	6	6	1	1	129.00	143.22
2010:006:10:17:57.906	2010:006:12:37:57.906	11009	75624	6	6	1	1	129.00	143.13
2010:006:12:37:57.906	2010:006:14:57:57.906	11009	75624	6	6	1	1	129.00	143.03
2010:006:14:57:57.906	2010:006:17:17:57.906	11009	75624	6	6	1	1	129.00	142.93
2010:006:17:17:57.906	2010:006:19:37:57.906	11009	75624	6	6	1	1	129.00	142.83
2010:006:19:37:57.906	2010:006:21:57:57.906	11009	75624	6	6	1	1	129.00	142.73
2010:006:21:57:57.906	2010:007:00:12:17.651	11009	75624	6	6	1	1	129.00	142.63
2010:007:00:12:17.651	2010:007:00:12:27.902	11009	75624	6	6	1	0	118.00	142.63
2010:007:00:12:27.902	2010:007:00:15:17.651	11009	75624	6	6	1	0	118.00	142.54
2010:007:00:15:17.651	2010:007:00:16:57.902	56542	75624	6	6	1	0	118.00	142.54
2010:007:00:16:57.902	2010:007:00:21:27.902	56542	75624	6	6	1	0	118.00	142.82
2010:007:00:21:27.902	2010:007:00:25:57.902	56542	75624	6	6	1	0	118.00	143.90
2010:007:00:25:57.902	2010:007:00:30:27.902	56542	75624	6	6	1	0	118.00	145.83
2010:007:00:30:27.902	2010:007:00:34:57.902	56542	75624	6	6	1	0	118.00	147.96
2010:007:00:34:57.902	2010:007:00:39:27.902	56542	75624	6	6	1	0	118.00	149.83
2010:007:00:39:27.902	2010:007:00:42:54.753	56542	75624	6	6	1	0	118.00	150.75
2010:007:00:42:54.753	2010:007:00:47:24.498	56542	75624	6	6	1	0	118.00	150.91
2010:007:00:47:24.498	2010:007:00:47:34.749	11986	73176	6	6	1	0	118.00	150.91
2010:007:00:47:34.749	2010:007:00:51:54.749	11986	73176	6	6	1	0	118.00	150.91
2010:007:00:51:54.749	2010:007:00:52:15.098	11986	73176	6	6	1	0	118.00	147.62
2010:007:00:52:15.098	2010:007:00:52:19.098	11986	73176	6	6	1	0	118.00	147.62
