time         date                  1pdeaat 1pin1at
342016266.76 2008:307:12:30:01.573 42.76   30.39  
342016299.56 2008:307:12:30:34.373 42.74   30.37  
342016332.36 2008:307:12:31:07.173 42.71   30.36  
342016365.16 2008:307:12:31:39.973 42.69   30.34  
342016397.96 2008:307:12:32:12.773 42.67   30.32  
342016430.76 2008:307:12:32:45.573 42.65   30.30  
342016463.56 2008:307:12:33:18.373 42.62   30.29  
342016496.36 2008:307:12:33:51.173 42.60   30.27  
342016529.16 2008:307:12:34:23.973 42.58   30.25  
342016561.96 2008:307:12:34:56.773 42.56   30.24  
342016594.76 2008:307:12:35:29.573 42.54   30.22  
342016627.56 2008:307:12:36:02.373 42.51   30.20  
342016660.36 2008:307:12:36:35.173 42.49   30.19  
342016693.16 2008:307:12:37:07.973 42.47   30.17  
342016725.96 2008:307:12:37:40.773 42.45   30.15  
342016758.76 2008:307:12:38:13.573 42.43   30.14  
342016791.56 2008:307:12:38:46.373 42.41   30.12  
342016824.36 2008:307:12:39:19.173 42.39   30.10  
342016857.16 2008:307:12:39:51.973 42.37   30.09  
342016889.96 2008:307:12:40:24.773 42.35   30.07  
342016922.76 2008:307:12:40:57.573 42.33   30.05  
342016955.56 2008:307:12:41:30.373 42.31   30.04  
342016988.36 2008:307:12:42:03.173 42.28   30.02  
342017021.16 2008:307:12:42:35.973 42.26   30.00  
342017053.96 2008:307:12:43:08.773 42.24   29.99  
342017086.76 2008:307:12:43:41.573 42.22   29.97  
342017119.56 2008:307:12:44:14.373 42.20   29.95  
342017152.36 2008:307:12:44:47.173 42.18   29.94  
342017185.16 2008:307:12:45:19.973 42.16   29.92  
342017217.96 2008:307:12:45:52.773 42.14   29.90  
342017250.76 2008:307:12:46:25.573 42.12   29.89  
342017283.56 2008:307:12:46:58.373 42.11   29.87  
342017316.36 2008:307:12:47:31.173 42.09   29.85  
342017349.16 2008:307:12:48:03.973 42.07   29.84  
342017381.96 2008:307:12:48:36.773 42.05   29.82  
342017414.76 2008:307:12:49:09.573 42.03   29.81  
342017447.56 2008:307:12:49:42.373 42.01   29.79  
342017480.36 2008:307:12:50:15.173 41.99   29.77  
342017513.16 2008:307:12:50:47.973 41.97   29.76  
342017545.96 2008:307:12:51:20.773 41.95   29.74  
342017578.76 2008:307:12:51:53.573 41.93   29.72  
342017611.56 2008:307:12:52:26.373 41.91   29.71  
342017644.36 2008:307:12:52:59.173 41.89   29.69  
342017677.16 2008:307:12:53:31.973 41.88   29.68  
342017709.96 2008:307:12:54:04.773 41.86   29.66  
342017742.76 2008:307:12:54:37.573 41.84   29.64  
342017775.56 2008:307:12:55:10.373 41.82   29.63  
342017808.36 2008:307:12:55:43.173 41.80   29.61  
342017841.16 2008:307:12:56:15.973 41.78   29.59  
342017873.96 2008:307:12:56:48.773 41.76   29.58  
342017906.76 2008:307:12:57:21.573 41.75   29.56  
342017939.56 2008:307:12:57:54.373 41.73   29.55  
342017972.36 2008:307:12:58:27.173 41.71   29.53  
342018005.16 2008:307:12:58:59.973 41.69   29.51  
342018037.96 2008:307:12:59:32.773 41.67   29.50  
342018070.76 2008:307:13:00:05.573 41.65   29.48  
342018103.56 2008:307:13:00:38.373 41.64   29.47  
342018136.36 2008:307:13:01:11.173 41.62   29.45  
342018169.16 2008:307:13:01:43.973 41.60   29.43  
342018201.96 2008:307:13:02:16.773 41.58   29.42  
342018234.76 2008:307:13:02:49.573 41.56   29.40  
342018267.56 2008:307:13:03:22.373 41.55   29.39  
342018300.36 2008:307:13:03:55.173 41.53   29.37  
342018333.16 2008:307:13:04:27.973 41.51   29.35  
342018365.96 2008:307:13:05:00.773 41.49   29.34  
342018398.76 2008:307:13:05:33.573 41.48   29.32  
342018431.56 2008:307:13:06:06.373 41.46   29.31  
342018464.36 2008:307:13:06:39.173 41.44   29.29  
342018497.16 2008:307:13:07:11.973 41.42   29.28  
342018529.96 2008:307:13:07:44.773 41.41   29.26  
342018562.76 2008:307:13:08:17.573 41.39   29.24  
342018595.56 2008:307:13:08:50.373 41.37   29.23  
342018628.36 2008:307:13:09:23.173 41.35   29.21  
342018661.16 2008:307:13:09:55.973 41.34   29.19  
342018693.96 2008:307:13:10:28.773 41.32   29.18  
342018726.76 2008:307:13:11:01.573 41.30   29.16  
342018759.56 2008:307:13:11:34.373 41.28   29.15  
342018792.36 2008:307:13:12:07.173 41.27   29.13  
342018825.16 2008:307:13:12:39.973 41.25   29.11  
342018857.96 2008:307:13:13:12.773 41.23   29.10  
342018890.76 2008:307:13:13:45.573 41.22   29.08  
342018923.56 2008:307:13:14:18.373 41.20   29.07  
342018956.36 2008:307:13:14:51.173 41.18   29.05  
342018989.16 2008:307:13:15:23.973 41.16   29.03  
342019021.96 2008:307:13:15:56.773 41.15   29.02  
342019054.76 2008:307:13:16:29.573 41.13   29.00  
342019087.56 2008:307:13:17:02.373 41.11   28.98  
342019120.36 2008:307:13:17:35.173 41.10   28.97  
342019153.16 2008:307:13:18:07.973 41.08   28.95  
342019185.96 2008:307:13:18:40.773 41.06   28.93  
342019218.76 2008:307:13:19:13.573 41.04   28.92  
342019251.56 2008:307:13:19:46.373 41.03   28.90  
342019284.36 2008:307:13:20:19.173 41.01   28.89  
342019317.16 2008:307:13:20:51.973 40.99   28.87  
342019349.96 2008:307:13:21:24.773 40.98   28.85  
342019382.76 2008:307:13:21:57.573 40.96   28.84  
342019415.56 2008:307:13:22:30.373 40.94   28.82  
342019448.36 2008:307:13:23:03.173 40.93   28.80  
342019481.16 2008:307:13:23:35.973 40.91   28.79  
342019513.96 2008:307:13:24:08.773 40.89   28.77  
342019546.76 2008:307:13:24:41.573 40.88   28.75  
342019579.56 2008:307:13:25:14.373 40.86   28.74  
342019612.36 2008:307:13:25:47.173 40.84   28.72  
342019645.16 2008:307:13:26:19.973 40.82   28.70  
342019677.96 2008:307:13:26:52.773 40.81   28.69  
342019710.76 2008:307:13:27:25.573 40.79   28.67  
342019743.56 2008:307:13:27:58.373 40.77   28.65  
342019776.36 2008:307:13:28:31.173 40.76   28.64  
342019809.16 2008:307:13:29:03.973 40.74   28.62  
342019841.96 2008:307:13:29:36.773 40.72   28.60  
342019874.76 2008:307:13:30:09.573 40.71   28.59  
342019907.56 2008:307:13:30:42.373 40.69   28.57  
342019940.36 2008:307:13:31:15.173 40.67   28.55  
342019973.16 2008:307:13:31:47.973 40.66   28.54  
342020005.96 2008:307:13:32:20.773 40.64   28.52  
342020038.76 2008:307:13:32:53.573 40.62   28.50  
342020071.56 2008:307:13:33:26.373 40.61   28.49  
342020104.36 2008:307:13:33:59.173 40.59   28.47  
342020137.16 2008:307:13:34:31.973 40.57   28.45  
342020169.96 2008:307:13:35:04.773 40.56   28.44  
342020202.76 2008:307:13:35:37.573 40.54   28.42  
342020235.56 2008:307:13:36:10.373 40.52   28.40  
342020268.36 2008:307:13:36:43.173 40.51   28.39  
342020301.16 2008:307:13:37:15.973 40.49   28.37  
342020333.96 2008:307:13:37:48.773 40.47   28.35  
342020366.76 2008:307:13:38:21.573 40.45   28.34  
342020399.56 2008:307:13:38:54.373 40.44   28.32  
342020432.36 2008:307:13:39:27.173 40.42   28.31  
342020465.16 2008:307:13:39:59.973 40.40   28.29  
342020497.96 2008:307:13:40:32.773 40.39   28.27  
342020530.76 2008:307:13:41:05.573 40.37   28.26  
342020563.56 2008:307:13:41:38.373 40.35   28.24  
342020596.36 2008:307:13:42:11.173 40.34   28.22  
342020629.16 2008:307:13:42:43.973 40.32   28.21  
342020661.96 2008:307:13:43:16.773 40.30   28.19  
342020694.76 2008:307:13:43:49.573 40.29   28.18  
342020727.56 2008:307:13:44:22.373 40.27   28.16  
342020760.36 2008:307:13:44:55.173 40.25   28.14  
342020793.16 2008:307:13:45:27.973 40.24   28.13  
342020825.96 2008:307:13:46:00.773 40.22   28.11  
342020858.76 2008:307:13:46:33.573 40.21   28.10  
342020891.56 2008:307:13:47:06.373 40.19   28.08  
342020924.36 2008:307:13:47:39.173 40.17   28.06  
342020957.16 2008:307:13:48:11.973 40.16   28.05  
342020989.96 2008:307:13:48:44.773 40.14   28.03  
342021022.76 2008:307:13:49:17.573 40.12   28.02  
342021055.56 2008:307:13:49:50.373 40.11   28.00  
342021088.36 2008:307:13:50:23.173 40.09   27.98  
342021121.16 2008:307:13:50:55.973 40.07   27.97  
342021153.96 2008:307:13:51:28.773 40.06   27.95  
342021186.76 2008:307:13:52:01.573 40.04   27.94  
342021219.56 2008:307:13:52:34.373 40.02   27.92  
342021252.36 2008:307:13:53:07.173 40.01   27.91  
342021285.16 2008:307:13:53:39.973 39.99   27.89  
342021317.96 2008:307:13:54:12.773 39.97   27.87  
342021350.76 2008:307:13:54:45.573 39.96   27.86  
342021383.56 2008:307:13:55:18.373 39.94   27.84  
342021416.36 2008:307:13:55:51.173 39.93   27.83  
342021449.16 2008:307:13:56:23.973 39.91   27.81  
342021481.96 2008:307:13:56:56.773 39.89   27.80  
342021514.76 2008:307:13:57:29.573 39.88   27.78  
342021547.56 2008:307:13:58:02.373 39.86   27.77  
342021580.36 2008:307:13:58:35.173 39.84   27.75  
342021613.16 2008:307:13:59:07.973 39.83   27.73  
342021645.96 2008:307:13:59:40.773 39.81   27.72  
342021678.76 2008:307:14:00:13.573 39.80   27.70  
342021711.56 2008:307:14:00:46.373 39.78   27.69  
342021744.36 2008:307:14:01:19.173 39.76   27.67  
342021777.16 2008:307:14:01:51.973 39.75   27.66  
342021809.96 2008:307:14:02:24.773 39.73   27.64  
342021842.76 2008:307:14:02:57.573 39.72   27.63  
342021875.56 2008:307:14:03:30.373 39.70   27.61  
342021908.36 2008:307:14:04:03.173 39.68   27.60  
342021941.16 2008:307:14:04:35.973 39.67   27.58  
342021973.96 2008:307:14:05:08.773 39.65   27.57  
342022006.76 2008:307:14:05:41.573 39.64   27.55  
342022039.56 2008:307:14:06:14.373 39.62   27.54  
342022072.36 2008:307:14:06:47.173 39.60   27.52  
342022105.16 2008:307:14:07:19.973 39.59   27.51  
342022137.96 2008:307:14:07:52.773 39.57   27.49  
342022170.76 2008:307:14:08:25.573 39.56   27.48  
342022203.56 2008:307:14:08:58.373 39.54   27.46  
342022236.36 2008:307:14:09:31.173 39.52   27.45  
342022269.16 2008:307:14:10:03.973 39.51   27.43  
342022301.96 2008:307:14:10:36.773 39.49   27.42  
342022334.76 2008:307:14:11:09.573 39.48   27.40  
342022367.56 2008:307:14:11:42.373 39.46   27.39  
342022400.36 2008:307:14:12:15.173 39.45   27.37  
342022433.16 2008:307:14:12:47.973 39.43   27.36  
342022465.96 2008:307:14:13:20.773 39.41   27.34  
342022498.76 2008:307:14:13:53.573 39.40   27.33  
342022531.56 2008:307:14:14:26.373 39.38   27.31  
342022564.36 2008:307:14:14:59.173 39.37   27.30  
342022597.16 2008:307:14:15:31.973 39.35   27.28  
342022629.96 2008:307:14:16:04.773 39.34   27.27  
342022662.76 2008:307:14:16:37.573 39.32   27.25  
342022695.56 2008:307:14:17:10.373 39.31   27.24  
342022728.36 2008:307:14:17:43.173 39.29   27.22  
342022761.16 2008:307:14:18:15.973 39.27   27.21  
342022793.96 2008:307:14:18:48.773 39.26   27.19  
342022826.76 2008:307:14:19:21.573 39.24   27.18  
342022859.56 2008:307:14:19:54.373 39.23   27.17  
342022892.36 2008:307:14:20:27.173 39.21   27.15  
342022925.16 2008:307:14:20:59.973 39.20   27.14  
342022957.96 2008:307:14:21:32.773 39.18   27.12  
342022990.76 2008:307:14:22:05.573 39.17   27.11  
342023023.56 2008:307:14:22:38.373 39.15   27.09  
342023056.36 2008:307:14:23:11.173 39.14   27.08  
342023089.16 2008:307:14:23:43.973 39.12   27.06  
342023121.96 2008:307:14:24:16.773 39.11   27.05  
342023154.76 2008:307:14:24:49.573 39.09   27.04  
342023187.56 2008:307:14:25:22.373 39.07   27.02  
342023220.36 2008:307:14:25:55.173 39.06   27.01  
342023253.16 2008:307:14:26:27.973 39.04   26.99  
342023285.96 2008:307:14:27:00.773 39.03   26.98  
342023318.76 2008:307:14:27:33.573 39.01   26.96  
342023351.56 2008:307:14:28:06.373 39.00   26.95  
342023384.36 2008:307:14:28:39.173 38.98   26.94  
342023417.16 2008:307:14:29:11.973 38.97   26.92  
342023449.96 2008:307:14:29:44.773 38.95   26.91  
342023482.76 2008:307:14:30:17.573 38.94   26.89  
342023515.56 2008:307:14:30:50.373 38.92   26.88  
342023548.36 2008:307:14:31:23.173 38.91   26.86  
342023581.16 2008:307:14:31:55.973 38.89   26.85  
342023613.96 2008:307:14:32:28.773 38.88   26.84  
342023646.76 2008:307:14:33:01.573 38.86   26.82  
342023679.56 2008:307:14:33:34.373 38.85   26.81  
342023712.36 2008:307:14:34:07.173 38.83   26.79  
342023745.16 2008:307:14:34:39.973 38.82   26.78  
342023777.96 2008:307:14:35:12.773 38.80   26.77  
342023810.76 2008:307:14:35:45.573 38.79   26.75  
342023843.56 2008:307:14:36:18.373 38.77   26.74  
342023876.36 2008:307:14:36:51.173 38.76   26.72  
342023909.16 2008:307:14:37:23.973 38.75   26.71  
342023941.96 2008:307:14:37:56.773 38.73   26.70  
342023974.76 2008:307:14:38:29.573 38.72   26.68  
342024007.56 2008:307:14:39:02.373 38.70   26.67  
342024040.36 2008:307:14:39:35.173 38.69   26.65  
342024073.16 2008:307:14:40:07.973 38.67   26.64  
342024105.96 2008:307:14:40:40.773 38.66   26.63  
342024138.76 2008:307:14:41:13.573 38.64   26.61  
342024171.56 2008:307:14:41:46.373 38.63   26.60  
342024204.36 2008:307:14:42:19.173 38.61   26.59  
342024237.16 2008:307:14:42:51.973 38.60   26.57  
342024269.96 2008:307:14:43:24.773 38.58   26.56  
342024302.76 2008:307:14:43:57.573 38.57   26.55  
342024335.56 2008:307:14:44:30.373 38.56   26.53  
342024368.36 2008:307:14:45:03.173 38.54   26.52  
342024401.16 2008:307:14:45:35.973 38.53   26.50  
342024433.96 2008:307:14:46:08.773 38.51   26.49  
342024466.76 2008:307:14:46:41.573 38.50   26.48  
342024499.56 2008:307:14:47:14.373 38.48   26.46  
342024532.36 2008:307:14:47:47.173 38.47   26.45  
342024565.16 2008:307:14:48:19.973 38.45   26.44  
342024597.96 2008:307:14:48:52.773 38.44   26.42  
342024630.76 2008:307:14:49:25.573 38.43   26.41  
342024663.56 2008:307:14:49:58.373 38.41   26.40  
342024696.36 2008:307:14:50:31.173 38.40   26.38  
342024729.16 2008:307:14:51:03.973 38.38   26.37  
342024761.96 2008:307:14:51:36.773 38.37   26.36  
342024794.76 2008:307:14:52:09.573 38.35   26.34  
342024827.56 2008:307:14:52:42.373 38.34   26.33  
342024860.36 2008:307:14:53:15.173 38.33   26.32  
342024893.16 2008:307:14:53:47.973 38.31   26.30  
342024925.96 2008:307:14:54:20.773 38.30   26.29  
342024958.76 2008:307:14:54:53.573 38.28   26.28  
342024991.56 2008:307:14:55:26.373 38.27   26.26  
342025024.36 2008:307:14:55:59.173 38.26   26.25  
342025057.16 2008:307:14:56:31.973 38.24   26.24  
342025089.96 2008:307:14:57:04.773 38.23   26.22  
342025122.76 2008:307:14:57:37.573 38.21   26.21  
342025155.56 2008:307:14:58:10.373 38.20   26.20  
342025188.36 2008:307:14:58:43.173 38.19   26.18  
342025221.16 2008:307:14:59:15.973 38.17   26.17  
342025253.96 2008:307:14:59:48.773 38.16   26.16  
342025286.76 2008:307:15:00:21.573 38.14   26.14  
342025319.56 2008:307:15:00:54.373 38.13   26.13  
342025352.36 2008:307:15:01:27.173 38.12   26.12  
342025385.16 2008:307:15:01:59.973 38.10   26.11  
342025417.96 2008:307:15:02:32.773 38.09   26.09  
342025450.76 2008:307:15:03:05.573 38.08   26.08  
342025483.56 2008:307:15:03:38.373 38.06   26.07  
342025516.36 2008:307:15:04:11.173 38.05   26.05  
342025549.16 2008:307:15:04:43.973 38.03   26.04  
342025581.96 2008:307:15:05:16.773 38.02   26.03  
342025614.76 2008:307:15:05:49.573 38.01   26.02  
342025647.56 2008:307:15:06:22.373 37.99   26.00  
342025680.36 2008:307:15:06:55.173 37.98   25.99  
342025713.16 2008:307:15:07:27.973 37.97   25.98  
342025745.96 2008:307:15:08:00.773 37.95   25.96  
342025778.76 2008:307:15:08:33.573 37.94   25.95  
342025811.56 2008:307:15:09:06.373 37.92   25.94  
342025844.36 2008:307:15:09:39.173 37.91   25.93  
342025877.16 2008:307:15:10:11.973 37.90   25.91  
342025909.96 2008:307:15:10:44.773 37.88   25.90  
342025942.76 2008:307:15:11:17.573 37.87   25.89  
342025975.56 2008:307:15:11:50.373 37.86   25.87  
342026008.36 2008:307:15:12:23.173 37.84   25.86  
342026041.16 2008:307:15:12:55.973 37.83   25.85  
342026073.96 2008:307:15:13:28.773 37.82   25.84  
342026106.76 2008:307:15:14:01.573 37.80   25.82  
342026139.56 2008:307:15:14:34.373 37.79   25.81  
342026172.36 2008:307:15:15:07.173 37.78   25.80  
342026205.16 2008:307:15:15:39.973 37.76   25.79  
342026237.96 2008:307:15:16:12.773 37.75   25.77  
342026270.76 2008:307:15:16:45.573 37.74   25.76  
342026303.56 2008:307:15:17:18.373 37.72   25.75  
342026336.36 2008:307:15:17:51.173 37.71   25.74  
342026369.16 2008:307:15:18:23.973 37.70   25.72  
342026401.96 2008:307:15:18:56.773 37.68   25.71  
342026434.76 2008:307:15:19:29.573 37.67   25.70  
342026467.56 2008:307:15:20:02.373 37.66   25.69  
342026500.36 2008:307:15:20:35.173 37.64   25.67  
342026533.16 2008:307:15:21:07.973 37.63   25.66  
342026565.96 2008:307:15:21:40.773 37.62   25.65  
342026598.76 2008:307:15:22:13.573 37.61   25.64  
342026631.56 2008:307:15:22:46.373 37.59   25.63  
342026664.36 2008:307:15:23:19.173 37.58   25.61  
342026697.16 2008:307:15:23:51.973 37.57   25.60  
342026729.96 2008:307:15:24:24.773 37.55   25.59  
342026762.76 2008:307:15:24:57.573 37.54   25.58  
342026795.56 2008:307:15:25:30.373 37.53   25.56  
342026828.36 2008:307:15:26:03.173 37.51   25.55  
342026861.16 2008:307:15:26:35.973 37.50   25.54  
342026893.96 2008:307:15:27:08.773 37.49   25.53  
342026926.76 2008:307:15:27:41.573 37.48   25.52  
342026959.56 2008:307:15:28:14.373 37.46   25.50  
342026992.36 2008:307:15:28:47.173 37.45   25.49  
342027025.16 2008:307:15:29:19.973 37.44   25.48  
342027057.96 2008:307:15:29:52.773 37.42   25.47  
342027090.76 2008:307:15:30:25.573 37.41   25.46  
342027123.56 2008:307:15:30:58.373 37.40   25.44  
342027156.36 2008:307:15:31:31.173 37.39   25.43  
342027189.16 2008:307:15:32:03.973 37.37   25.42  
342027221.96 2008:307:15:32:36.773 37.36   25.41  
342027254.76 2008:307:15:33:09.573 37.35   25.40  
342027287.56 2008:307:15:33:42.373 37.33   25.38  
342027320.36 2008:307:15:34:15.173 37.32   25.37  
342027353.16 2008:307:15:34:47.973 37.31   25.36  
342027385.96 2008:307:15:35:20.773 37.30   25.35  
342027418.76 2008:307:15:35:53.573 37.28   25.34  
342027451.56 2008:307:15:36:26.373 37.27   25.32  
342027484.36 2008:307:15:36:59.173 37.26   25.31  
342027517.16 2008:307:15:37:31.973 37.25   25.30  
342027549.96 2008:307:15:38:04.773 37.23   25.29  
342027582.76 2008:307:15:38:37.573 37.22   25.28  
342027615.56 2008:307:15:39:10.373 37.21   25.26  
342027648.36 2008:307:15:39:43.173 37.20   25.25  
342027681.16 2008:307:15:40:15.973 37.18   25.24  
342027713.96 2008:307:15:40:48.773 37.17   25.23  
342027746.76 2008:307:15:41:21.573 37.16   25.22  
342027779.56 2008:307:15:41:54.373 37.15   25.21  
342027812.36 2008:307:15:42:27.173 37.13   25.19  
342027845.16 2008:307:15:42:59.973 37.12   25.18  
342027877.96 2008:307:15:43:32.773 37.11   25.17  
342027910.76 2008:307:15:44:05.573 37.10   25.16  
342027943.56 2008:307:15:44:38.373 37.08   25.15  
342027976.36 2008:307:15:45:11.173 37.07   25.14  
342028009.16 2008:307:15:45:43.973 37.06   25.12  
342028041.96 2008:307:15:46:16.773 37.05   25.11  
342028074.76 2008:307:15:46:49.573 37.03   25.10  
342028107.56 2008:307:15:47:22.373 37.02   25.09  
342028140.36 2008:307:15:47:55.173 37.01   25.08  
342028173.16 2008:307:15:48:27.973 37.00   25.07  
342028205.96 2008:307:15:49:00.773 36.99   25.06  
342028238.76 2008:307:15:49:33.573 36.97   25.04  
342028271.56 2008:307:15:50:06.373 36.96   25.03  
342028304.36 2008:307:15:50:39.173 36.95   25.02  
342028337.16 2008:307:15:51:11.973 36.94   25.01  
342028369.96 2008:307:15:51:44.773 36.93   25.00  
342028402.76 2008:307:15:52:17.573 36.91   24.99  
342028435.56 2008:307:15:52:50.373 36.90   24.98  
342028468.36 2008:307:15:53:23.173 36.89   24.96  
342028501.16 2008:307:15:53:55.973 36.88   24.95  
342028533.96 2008:307:15:54:28.773 36.87   24.94  
342028566.76 2008:307:15:55:01.573 36.85   24.93  
342028599.56 2008:307:15:55:34.373 36.84   24.92  
342028632.36 2008:307:15:56:07.173 36.83   24.91  
342028665.16 2008:307:15:56:39.973 36.82   24.90  
342028697.96 2008:307:15:57:12.773 36.81   24.89  
342028730.76 2008:307:15:57:45.573 36.79   24.87  
342028763.56 2008:307:15:58:18.373 36.78   24.86  
342028796.36 2008:307:15:58:51.173 36.77   24.85  
342028829.16 2008:307:15:59:23.973 36.76   24.84  
342028861.96 2008:307:15:59:56.773 36.75   24.83  
342028894.76 2008:307:16:00:29.573 36.73   24.82  
342028927.56 2008:307:16:01:02.373 36.72   24.81  
342028960.36 2008:307:16:01:35.173 36.71   24.80  
342028993.16 2008:307:16:02:07.973 36.70   24.79  
342029025.96 2008:307:16:02:40.773 36.69   24.77  
342029058.76 2008:307:16:03:13.573 36.68   24.76  
342029091.56 2008:307:16:03:46.373 36.66   24.75  
342029124.36 2008:307:16:04:19.173 36.65   24.74  
342029157.16 2008:307:16:04:51.973 36.64   24.73  
342029189.96 2008:307:16:05:24.773 36.63   24.72  
342029222.76 2008:307:16:05:57.573 36.62   24.71  
342029255.56 2008:307:16:06:30.373 36.61   24.70  
342029288.36 2008:307:16:07:03.173 36.59   24.69  
342029321.16 2008:307:16:07:35.973 36.58   24.68  
342029353.96 2008:307:16:08:08.773 36.57   24.67  
342029386.76 2008:307:16:08:41.573 36.56   24.65  
342029419.56 2008:307:16:09:14.373 36.55   24.64  
342029452.36 2008:307:16:09:47.173 36.54   24.63  
342029485.16 2008:307:16:10:19.973 36.52   24.62  
342029517.96 2008:307:16:10:52.773 36.51   24.61  
342029550.76 2008:307:16:11:25.573 36.50   24.60  
