Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2009:270:19:00:56.136	 37.60974724	 24.95749322
2009:270:19:01:28.936	 37.62896143	 24.97535590
2009:270:19:02:01.736	 37.64814701	 24.99319280
2009:270:19:02:34.536	 37.66730403	 25.01100395
2009:270:19:03:07.336	 37.68643256	 25.02878937
2009:270:19:03:40.136	 37.70553266	 25.04654912
2009:270:19:04:12.936	 37.72460438	 25.06428322
2009:270:19:04:45.736	 37.74364777	 25.08199170
2009:270:19:05:18.536	 37.76266291	 25.09967461
2009:270:19:05:51.336	 37.78164984	 25.11733197
2009:270:19:06:24.136	 37.80060861	 25.13496383
2009:270:19:06:56.936	 37.81953930	 25.15257021
2009:270:19:07:29.736	 37.83844194	 25.17015115
2009:270:19:08:02.536	 37.85731660	 25.18770669
2009:270:19:08:35.336	 37.87616333	 25.20523685
2009:270:19:09:08.136	 37.89498219	 25.22274169
2009:270:19:09:40.936	 37.91377322	 25.24022122
2009:270:19:10:13.736	 37.93253649	 25.25767549
2009:270:19:10:46.536	 37.95127204	 25.27510453
2009:270:19:11:19.336	 37.96997992	 25.29250838
2009:270:19:11:52.136	 37.98866020	 25.30988706
2009:270:19:12:24.936	 38.00731291	 25.32724062
2009:270:19:12:57.736	 38.02593812	 25.34456909
2009:270:19:13:30.536	 38.04453587	 25.36187250
2009:270:19:14:03.336	 38.06310622	 25.37915089
2009:270:19:14:36.136	 38.08164921	 25.39640430
2009:270:19:15:08.936	 38.10016489	 25.41363275
2009:270:19:15:41.736	 38.11865332	 25.43083629
2009:270:19:16:14.536	 38.13711454	 25.44801494
2009:270:19:16:47.336	 38.15554860	 25.46516874
2009:270:19:17:20.136	 38.17395555	 25.48229774
2009:270:19:17:52.936	 38.19233545	 25.49940195
2009:270:19:18:25.736	 38.21068833	 25.51648142
2009:270:19:18:58.536	 38.22901425	 25.53353618
2009:270:19:19:31.336	 38.24731325	 25.55056627
2009:270:19:20:04.136	 38.26558538	 25.56757172
2009:270:19:20:36.936	 38.28383069	 25.58455256
2009:270:19:21:09.736	 38.30204922	 25.60150883
2009:270:19:21:42.536	 38.32024103	 25.61844057
2009:270:19:22:15.336	 38.33840616	 25.63534780
2009:270:19:22:48.136	 38.35654464	 25.65223057
2009:270:19:23:20.936	 38.37465654	 25.66908890
2009:270:19:23:53.736	 38.39274190	 25.68592283
2009:270:19:24:26.536	 38.41080075	 25.70273240
2009:270:19:24:59.336	 38.42883315	 25.71951764
2009:270:19:25:32.136	 38.44683914	 25.73627859
2009:270:19:26:04.936	 38.46481877	 25.75301527
2009:270:19:26:37.736	 38.48277207	 25.76972773
2009:270:19:27:10.536	 38.50069910	 25.78641599
2009:270:19:27:43.336	 38.51859990	 25.80308010
2009:270:19:28:16.136	 38.53647451	 25.81972008
2009:270:19:28:48.936	 38.55432298	 25.83633597
2009:270:19:29:21.736	 38.57214534	 25.85292780
2009:270:19:29:54.536	 38.58994165	 25.86949562
2009:270:19:30:27.336	 38.59747262	 25.87650676
2009:270:19:31:00.136	 38.60778720	 25.88612359
2009:270:19:31:32.936	 38.62553196	 25.90266780
2009:270:19:32:05.736	 38.64325130	 25.91918799
2009:270:19:32:38.536	 38.66094524	 25.93568419
2009:270:19:33:11.336	 38.67861380	 25.95215643
2009:270:19:33:44.136	 38.69625703	 25.96860476
2009:270:19:34:16.936	 38.71387495	 25.98502920
2009:270:19:34:49.736	 38.73146759	 26.00142980
2009:270:19:35:22.536	 38.74903498	 26.01780659
2009:270:19:35:55.336	 38.76657716	 26.03415960
2009:270:19:36:28.136	 38.78409414	 26.05048887
2009:270:19:37:00.936	 38.80158597	 26.06679444
2009:270:19:37:33.736	 38.81905268	 26.08307633
2009:270:19:38:06.536	 38.83649429	 26.09933459
2009:270:19:38:39.336	 38.85391084	 26.11556926
2009:270:19:39:12.136	 38.87130235	 26.13178035
2009:270:19:39:44.936	 38.88866886	 26.14796792
2009:270:19:40:17.736	 38.90601040	 26.16413199
2009:270:19:40:50.536	 38.92332701	 26.18027260
2009:270:19:41:23.336	 38.94061870	 26.19638979
2009:270:19:41:56.136	 38.95788552	 26.21248359
2009:270:19:42:28.936	 38.97512749	 26.22855403
2009:270:19:43:01.736	 38.99234466	 26.24460114
2009:270:19:43:34.536	 39.00953704	 26.26062497
2009:270:19:44:07.336	 39.02670467	 26.27662555
2009:270:19:44:40.136	 39.04384758	 26.29260291
2009:270:19:45:12.936	 39.06096580	 26.30855708
2009:270:19:45:45.736	 39.07805937	 26.32448810
2009:270:19:46:18.536	 39.09512832	 26.34039601
2009:270:19:46:51.336	 39.11217268	 26.35628083
2009:270:19:47:24.136	 39.12919248	 26.37214261
2009:270:19:47:56.936	 39.14618775	 26.38798137
2009:270:19:48:29.736	 39.16315853	 26.40379715
2009:270:19:49:02.536	 39.18010485	 26.41958999
2009:270:19:49:35.336	 39.19702673	 26.43535991
2009:270:19:50:08.136	 39.21392422	 26.45110695
2009:270:19:50:40.936	 39.23079734	 26.46683115
2009:270:19:51:13.736	 39.24764613	 26.48253253
2009:270:19:51:46.536	 39.26447062	 26.49821114
2009:270:19:52:19.336	 39.28127084	 26.51386700
2009:270:19:52:52.136	 39.29804682	 26.52950015
2009:270:19:53:24.936	 39.31479859	 26.54511062
2009:270:19:53:57.736	 39.33152620	 26.56069844
2009:270:19:54:30.536	 39.34822966	 26.57626366
2009:270:19:55:03.336	 39.36490902	 26.59180629
2009:270:19:55:36.136	 39.38156430	 26.60732638
2009:270:19:56:08.936	 39.39819554	 26.62282396
2009:270:19:56:41.736	 39.41480277	 26.63829905
2009:270:19:57:14.536	 39.43138603	 26.65375170
2009:270:19:57:47.336	 39.44794533	 26.66918194
2009:270:19:58:20.136	 39.46448073	 26.68458979
2009:270:19:58:52.936	 39.48099224	 26.69997530
2009:270:19:59:25.736	 39.49747991	 26.71533849
2009:270:19:59:58.536	 39.51394376	 26.73067940
2009:270:20:00:31.336	 39.53038383	 26.74599806
2009:270:20:01:04.136	 39.54680015	 26.76129450
2009:270:20:01:36.936	 39.56319275	 26.77656875
2009:270:20:02:09.736	 39.57956166	 26.79182085
2009:270:20:02:42.536	 39.59590692	 26.80705083
2009:270:20:03:15.336	 39.61222856	 26.82225873
2009:270:20:03:48.136	 39.62852662	 26.83744456
2009:270:20:04:20.936	 39.64480111	 26.85260838
2009:270:20:04:53.736	 39.66105209	 26.86775020
2009:270:20:05:26.536	 39.67727957	 26.88287006
2009:270:20:05:59.336	 39.69348360	 26.89796799
2009:270:20:06:32.136	 39.70966420	 26.91304403
2009:270:20:07:04.936	 39.72582140	 26.92809821
2009:270:20:07:37.736	 39.74195525	 26.94313055
2009:270:20:08:10.536	 39.75806577	 26.95814110
2009:270:20:08:43.336	 39.77415299	 26.97312988
2009:270:20:09:16.136	 39.79021695	 26.98809692
2009:270:20:09:48.936	 39.80625767	 27.00304225
2009:270:20:10:21.736	 39.82227520	 27.01796592
2009:270:20:10:54.536	 39.83826956	 27.03286794
2009:270:20:11:27.336	 39.85424079	 27.04774835
2009:270:20:12:00.136	 39.87018891	 27.06260719
2009:270:20:12:32.936	 39.88611397	 27.07744448
2009:270:20:13:05.736	 39.90201598	 27.09226025
2009:270:20:13:38.536	 39.91789499	 27.10705454
2009:270:20:14:11.336	 39.93375103	 27.12182738
2009:270:20:14:44.136	 39.94958413	 27.13657879
2009:270:20:15:16.936	 39.96539432	 27.15130882
2009:270:20:15:49.736	 39.98118163	 27.16601749
2009:270:20:16:22.536	 39.99694610	 27.18070482
2009:270:20:16:55.336	 40.01268776	 27.19537087
2009:270:20:17:28.136	 40.02840664	 27.21001564
2009:270:20:18:00.936	 40.04410276	 27.22463918
2009:270:20:18:33.736	 40.05977618	 27.23924152
2009:270:20:19:06.536	 40.07542691	 27.25382269
2009:270:20:19:39.336	 40.09105498	 27.26838271
2009:270:20:20:12.136	 40.10666044	 27.28292162
2009:270:20:20:44.936	 40.12224331	 27.29743945
2009:270:20:21:17.736	 40.13780362	 27.31193623
2009:270:20:21:50.536	 40.15334141	 27.32641199
2009:270:20:22:23.336	 40.16885671	 27.34086676
2009:270:20:22:56.136	 40.18434955	 27.35530057
2009:270:20:23:28.936	 40.19981996	 27.36971346
2009:270:20:24:01.736	 40.21526797	 27.38410545
2009:270:20:24:34.536	 40.23069361	 27.39847657
2009:270:20:25:07.336	 40.24609685	 27.41282678
