ccd_count clocking datestart             datestop              dec              fep_count obsid pcad_mode pitch  power_cmd  q1                q2                q3                q4               ra             roll           si_mode  simfa_pos simpos trans_keys                                       tstart       tstop        vid_board power 
4         0        2009:271:19:50:14.744 2009:271:19:55:32.723 60.6125984663    4         56804 NMAN      87.21  AA00000000 -0.603938169127   0.199840139918    -0.761822999923   0.122263333264   240.636409291  292.861644796  TE_006CC -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    370554680.93 370554998.91 1         92.00 
4         0        2009:271:19:55:32.723 2009:271:20:00:50.701 71.817160585     4         56804 NMAN      109.85 AA00000000 -0.749856958014   0.118719811968    -0.646029918044   0.0791548689571  296.062940903  240.68995144   TE_006CC -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    370554998.91 370555316.88 1         92.00 
4         0        2009:271:20:00:50.701 2009:271:20:06:08.680 59.9280080418    4         56804 NMAN      129.36 AA00000000 -0.863427534053   0.0324780089068   -0.502367636482   0.0326317286621  349.784191505  190.228705734  TE_006CC -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    370555316.88 370555634.86 1         92.00 
4         0        2009:271:20:06:08.680 2009:271:20:11:26.659 44.7353906363    4         56804 NMAN      139.91 AA00000000 0.923998777103    0.0328413065991   0.38097051389     0.00302911900464 5.08795709811  177.529446204  TE_006CC -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    370555634.86 370555952.84 1         92.00 
4         0        2009:271:20:11:26.659 2009:271:20:15:56.409 39.9999999986    4         56804 NPNT      142.24 AA00000000 0.937609882348    0.0519054564992   0.343527506911    0.0135049482543  7.9999999845   175.433712161  TE_006CC -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          370555952.84 370556222.59 1         92.00 
4         0        2009:271:20:15:56.409 2009:271:20:16:06.660 39.9999999986    4         11351 NMAN      142.24 AA00000000 0.937609882348    0.0519054564992   0.343527506911    0.0135049482543  7.9999999845   175.433712161  TE_006CC -468      75624  obsid,pcad_mode                                  370556222.59 370556232.84 1         92.00 
4         0        2009:271:20:16:06.660 2009:271:20:18:56.409 40.000000044     4         11351 NMAN      142.39 AA00000000 0.937609883       0.0519054566      0.343527507       0.0135049483     7.99999999403  175.433712154  TE_006CC -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    370556232.84 370556402.59 1         92.00 
4         0        2009:271:20:18:56.409 2009:271:20:19:00.409 40.000000044     4         11351 NMAN      142.39 AA00000000 0.937609883       0.0519054566      0.343527507       0.0135049483     7.99999999403  175.433712154  TE_006CC -468      75624  clocking,power_cmd                               370556402.59 370556406.59 1         92.00 
4         0        2009:271:20:19:00.409 2009:271:20:19:04.409 40.000000044     4         11351 NMAN      142.39 AA00000000 0.937609883       0.0519054566      0.343527507       0.0135049483     7.99999999403  175.433712154  TE_006CC -468      75624  clocking,power_cmd                               370556406.59 370556410.59 1         92.00 
0         0        2009:271:20:19:04.409 2009:271:20:19:28.409 40.000000044     0         11351 NMAN      142.39 WSPOW00000 0.937609883       0.0519054566      0.343527507       0.0135049483     7.99999999403  175.433712154  TE_006CC -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 370556410.59 370556434.59 1         40.00 
6         0        2009:271:20:19:28.409 2009:271:20:20:31.409 40.000000044     6         11351 NMAN      142.39 WSPOW3F03F 0.937609883       0.0519054566      0.343527507       0.0135049483     7.99999999403  175.433712154  TE_006CC -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 370556434.59 370556497.59 1         118.00
6         0        2009:271:20:20:31.409 2009:271:20:20:35.409 40.000000044     6         11351 NMAN      142.39 WSPOW3F03F 0.937609883       0.0519054566      0.343527507       0.0135049483     7.99999999403  175.433712154  TE_00600 -468      75624  si_mode                                          370556497.59 370556501.59 1         118.00
6         1        2009:271:20:20:35.409 2009:271:20:21:12.767 40.000000044     6         11351 NMAN      142.39 XTZ0000005 0.937609883       0.0519054566      0.343527507       0.0135049483     7.99999999403  175.433712154  TE_00600 -468      75624  clocking,power_cmd                               370556501.59 370556538.95 1         129.00
6         1        2009:271:20:21:12.767 2009:271:20:26:18.874 39.3680710896    6         11351 NMAN      143.12 XTZ0000005 0.935922739942    0.0622378953859   0.342447402722    0.0538966272024  11.445887338   169.301803279  TE_00600 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    370556538.95 370556845.06 1         129.00
6         1        2009:271:20:26:18.874 2009:271:20:31:24.981 35.1996596351    6         11351 NMAN      144.60 XTZ0000005 0.917766700214    0.0967724438356   0.334220551681    0.191405333639   21.9594032926  149.395501424  TE_00600 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    370556845.06 370557151.16 1         129.00
6         1        2009:271:20:31:24.981 2009:271:20:36:31.089 25.4514922833    6         11351 NMAN      146.42 XTZ0000005 0.861121857697    0.141510951714    0.311345390311    0.376175285595   31.9601221563  125.403954265  TE_00600 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    370557151.16 370557457.27 1         129.00
6         1        2009:271:20:36:31.089 2009:271:20:41:37.196 13.1793937636    6         11351 NMAN      147.89 XTZ0000005 0.770141175784    0.180606939585    0.27605583576     0.545945857294   36.533170969   104.967750072  TE_00600 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    370557457.27 370557763.38 1         129.00
6         1        2009:271:20:41:37.196 2009:271:20:46:43.303 3.84992847675    6         11351 NMAN      148.60 XTZ0000005 0.685819221114    0.204268228332    0.243906177013    0.654550429285   36.9297825806  91.3867872535  TE_00600 -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    370557763.38 370558069.49 1         129.00
6         1        2009:271:20:46:43.303 2009:271:22:54:22.281 1.14065826907    6         11351 NPNT      148.74 XTZ0000005 0.658526820554    0.210392871989    0.233568290205    0.683756623848   36.6285370999  87.4688069379  TE_00600 -468      75624  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          370558069.49 370565728.46 1         129.00
6         0        2009:271:22:54:22.281 2009:271:22:56:08.966 1.14065826907    6         11351 NMAN      148.74 AA00000000 0.658526820554    0.210392871989    0.233568290205    0.683756623848   36.6285370999  87.4688069379  TE_00600 -468      -99616 clocking,pcad_mode,power_cmd,simpos              370565728.46 370565835.15 1         118.00
6         0        2009:271:22:56:08.966 2009:271:22:57:22.281 1.14065823427    6         11351 NMAN      148.82 AA00000000 0.65852682        0.210392872       0.23356829        0.683756624      36.6285370949  87.4688068883  TE_00600 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370565835.15 370565908.47 1         118.00
6         0        2009:271:22:57:22.281 2009:271:22:59:58.715 1.14065823427    6         56803 NMAN      148.82 AA00000000 0.65852682        0.210392872       0.23356829        0.683756624      36.6285370949  87.4688068883  TE_00600 -468      -99616 obsid                                            370565908.47 370566064.90 1         118.00
6         0        2009:271:22:59:58.715 2009:271:23:00:02.715 1.14065823427    6         56803 NMAN      148.82 AA00000000 0.65852682        0.210392872       0.23356829        0.683756624      36.6285370949  87.4688068883  TE_00600 -468      -99616 clocking,power_cmd                               370566064.90 370566068.90 1         118.00
6         0        2009:271:23:00:02.715 2009:271:23:00:06.715 1.14065823427    6         56803 NMAN      148.82 AA00000000 0.65852682        0.210392872       0.23356829        0.683756624      36.6285370949  87.4688068883  TE_00600 -468      -99616 clocking,power_cmd                               370566068.90 370566072.90 1         118.00
0         0        2009:271:23:00:06.715 2009:271:23:00:08.966 1.14065823427    0         56803 NMAN      148.82 WSPOW00000 0.65852682        0.210392872       0.23356829        0.683756624      36.6285370949  87.4688068883  TE_00600 -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 370566072.90 370566075.15 1         40.00 
0         0        2009:271:23:00:08.966 2009:271:23:00:30.715 1.14065823427    0         56803 NPNT      148.82 WSPOW00000 0.65852682        0.210392872       0.23356829        0.683756624      36.6285370949  87.4688068883  TE_00600 -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          370566075.15 370566096.90 1         40.00 
