Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2009:271:05:10:05.587	 42.31640844	 30.43745178
2009:271:05:10:38.387	 42.31493810	 30.43609611
2009:271:05:11:11.187	 42.31347020	 30.43474241
2009:271:05:11:43.987	 42.31200470	 30.43339068
2009:271:05:12:16.787	 42.31054162	 30.43204091
2009:271:05:12:49.587	 42.30908093	 30.43069311
2009:271:05:13:22.387	 42.30762263	 30.42934727
2009:271:05:13:55.187	 42.30616670	 30.42800339
2009:271:05:14:27.987	 42.30471315	 30.42666147
2009:271:05:15:00.787	 42.30326196	 30.42532150
2009:271:05:15:33.587	 42.30181312	 30.42398349
2009:271:05:16:06.387	 42.30036663	 30.42264743
2009:271:05:16:39.187	 42.29892247	 30.42131332
2009:271:05:17:11.987	 42.29748065	 30.41998115
2009:271:05:17:44.787	 42.29604114	 30.41865093
2009:271:05:18:17.587	 42.29460394	 30.41732265
2009:271:05:18:50.387	 42.29316905	 30.41599631
2009:271:05:19:23.187	 42.29173646	 30.41467191
2009:271:05:19:55.987	 42.29030615	 30.41334944
2009:271:05:20:28.787	 42.28887813	 30.41202891
2009:271:05:21:01.587	 42.28745238	 30.41071031
2009:271:05:21:34.387	 42.28602890	 30.40939363
2009:271:05:22:07.187	 42.28460767	 30.40807889
2009:271:05:22:39.987	 42.28318871	 30.40676606
2009:271:05:23:12.787	 42.28177198	 30.40545516
2009:271:05:23:45.587	 42.28035750	 30.40414618
2009:271:05:24:18.387	 42.27894525	 30.40283911
2009:271:05:24:51.187	 42.27753523	 30.40153396
2009:271:05:25:23.987	 42.27612742	 30.40023072
2009:271:05:25:56.787	 42.27472183	 30.39892939
2009:271:05:26:29.587	 42.27331844	 30.39762997
2009:271:05:27:02.387	 42.27191726	 30.39633246
2009:271:05:27:35.187	 42.27051827	 30.39503684
2009:271:05:28:07.987	 42.26912146	 30.39374313
2009:271:05:28:40.787	 42.26772684	 30.39245132
2009:271:05:29:13.587	 42.26633439	 30.39116140
2009:271:05:29:46.387	 42.26494412	 30.38987337
2009:271:05:30:19.187	 42.26355601	 30.38858723
2009:271:05:30:51.987	 42.26217005	 30.38730298
2009:271:05:31:24.787	 42.26078625	 30.38602062
2009:271:05:31:57.587	 42.25940460	 30.38474014
2009:271:05:32:30.387	 42.25802509	 30.38346155
2009:271:05:33:03.187	 42.25664771	 30.38218483
2009:271:05:33:35.987	 42.25527247	 30.38090998
2009:271:05:34:08.787	 42.25389935	 30.37963701
2009:271:05:34:41.587	 42.25252835	 30.37836591
2009:271:05:35:14.387	 42.25115946	 30.37709668
2009:271:05:35:47.187	 42.24979269	 30.37582932
2009:271:05:36:19.987	 42.24842801	 30.37456382
2009:271:05:36:52.787	 42.24706544	 30.37330018
2009:271:05:37:25.587	 42.24570496	 30.37203840
2009:271:05:37:58.387	 42.24434657	 30.37077848
2009:271:05:38:31.187	 42.24299027	 30.36952041
2009:271:05:39:03.987	 42.24163604	 30.36826419
2009:271:05:39:36.787	 42.24028389	 30.36700982
2009:271:05:40:09.587	 42.23893381	 30.36575729
2009:271:05:40:42.387	 42.23758580	 30.36450661
2009:271:05:41:15.187	 42.23623984	 30.36325777
2009:271:05:41:47.987	 42.23489595	 30.36201077
2009:271:05:42:20.787	 42.23355410	 30.36076561
2009:271:05:42:53.587	 42.23221430	 30.35952228
2009:271:05:43:26.387	 42.23087654	 30.35828078
2009:271:05:43:59.187	 42.22954082	 30.35704111
2009:271:05:44:31.987	 42.22820713	 30.35580326
2009:271:05:45:04.787	 42.22687548	 30.35456724
2009:271:05:45:37.587	 42.22554584	 30.35333304
2009:271:05:46:10.387	 42.22421823	 30.35210066
2009:271:05:46:43.187	 42.22289263	 30.35087010
2009:271:05:47:15.987	 42.22156905	 30.34964135
2009:271:05:47:48.787	 42.22024747	 30.34841441
2009:271:05:48:21.587	 42.21892790	 30.34718928
2009:271:05:48:54.387	 42.21761033	 30.34596595
2009:271:05:49:27.187	 42.21629475	 30.34474443
2009:271:05:49:59.987	 42.21498116	 30.34352471
2009:271:05:50:32.787	 42.21366956	 30.34230679
2009:271:05:51:05.587	 42.21235995	 30.34109067
2009:271:05:51:38.387	 42.21105231	 30.33987634
2009:271:05:52:11.187	 42.20974665	 30.33866380
2009:271:05:52:43.987	 42.20844296	 30.33745304
2009:271:05:53:16.787	 42.20714124	 30.33624408
2009:271:05:53:49.587	 42.20584148	 30.33503690
2009:271:05:54:22.387	 42.20454369	 30.33383150
2009:271:05:54:55.187	 42.20324785	 30.33262787
2009:271:05:55:27.987	 42.20195396	 30.33142603
2009:271:05:56:00.787	 42.20066202	 30.33022595
2009:271:05:56:33.587	 42.19937202	 30.32902765
2009:271:05:57:06.387	 42.19808397	 30.32783112
2009:271:05:57:39.187	 42.19679786	 30.32663635
2009:271:05:58:11.987	 42.19551368	 30.32544335
2009:271:05:58:44.787	 42.19423143	 30.32425211
2009:271:05:59:17.587	 42.19295110	 30.32306262
2009:271:05:59:50.387	 42.19167270	 30.32187490
2009:271:06:00:23.187	 42.19039622	 30.32068892
2009:271:06:00:55.987	 42.18912166	 30.31950470
2009:271:06:01:28.787	 42.18784901	 30.31832222
2009:271:06:02:01.587	 42.18657827	 30.31714149
2009:271:06:02:34.387	 42.18530943	 30.31596251
2009:271:06:03:07.187	 42.18404250	 30.31478526
2009:271:06:03:39.987	 42.18277747	 30.31360976
2009:271:06:04:12.787	 42.18151433	 30.31243599
2009:271:06:04:45.587	 42.18025308	 30.31126395
2009:271:06:05:18.387	 42.17899373	 30.31009365
2009:271:06:05:51.187	 42.17773626	 30.30892507
2009:271:06:06:23.987	 42.17648067	 30.30775822
2009:271:06:06:56.787	 42.17522696	 30.30659310
2009:271:06:07:29.587	 42.17397513	 30.30542969
2009:271:06:08:02.387	 42.17272516	 30.30426800
2009:271:06:08:35.187	 42.17147707	 30.30310803
2009:271:06:09:07.987	 42.17023085	 30.30194978
2009:271:06:09:40.787	 42.16898648	 30.30079323
2009:271:06:10:13.587	 42.16774398	 30.29963839
2009:271:06:10:46.387	 42.16650333	 30.29848526
2009:271:06:11:19.187	 42.16526454	 30.29733384
2009:271:06:11:51.987	 42.16402760	 30.29618411
2009:271:06:12:24.787	 42.16279250	 30.29503609
2009:271:06:12:57.587	 42.16155925	 30.29388976
2009:271:06:13:30.387	 42.16032783	 30.29274512
2009:271:06:14:03.187	 42.15909826	 30.29160218
2009:271:06:14:35.987	 42.15787052	 30.29046092
2009:271:06:15:08.787	 42.15664461	 30.28932136
2009:271:06:15:41.587	 42.15542053	 30.28818347
2009:271:06:16:14.387	 42.15419828	 30.28704727
2009:271:06:16:47.187	 42.15297784	 30.28591275
2009:271:06:17:19.987	 42.15175923	 30.28477990
2009:271:06:17:52.787	 42.15054243	 30.28364873
2009:271:06:18:25.587	 42.14932745	 30.28251923
2009:271:06:18:58.387	 42.14811427	 30.28139140
2009:271:06:19:31.187	 42.14690291	 30.28026524
2009:271:06:20:03.987	 42.14569334	 30.27914074
2009:271:06:20:36.787	 42.14448558	 30.27801791
2009:271:06:21:09.587	 42.14327962	 30.27689673
2009:271:06:21:42.387	 42.14207545	 30.27577721
2009:271:06:22:15.187	 42.14087308	 30.27465935
2009:271:06:22:47.987	 42.13967250	 30.27354314
2009:271:06:23:20.787	 42.13847370	 30.27242858
2009:271:06:23:53.587	 42.13727668	 30.27131567
2009:271:06:24:26.387	 42.13608145	 30.27020440
2009:271:06:24:59.187	 42.13488800	 30.26909478
2009:271:06:25:31.987	 42.13369632	 30.26798680
2009:271:06:26:04.787	 42.13250641	 30.26688045
2009:271:06:26:37.587	 42.13131827	 30.26577574
2009:271:06:27:10.387	 42.13013190	 30.26467267
2009:271:06:27:43.187	 42.12894729	 30.26357123
2009:271:06:28:15.987	 42.12776445	 30.26247141
2009:271:06:28:48.787	 42.12658336	 30.26137322
2009:271:06:29:21.587	 42.12540403	 30.26027666
2009:271:06:29:54.387	 42.12422645	 30.25918171
2009:271:06:30:27.187	 42.12305062	 30.25808839
2009:271:06:30:59.987	 42.12187654	 30.25699668
2009:271:06:31:32.787	 42.12070420	 30.25590659
2009:271:06:32:05.587	 42.11953361	 30.25481811
2009:271:06:32:38.387	 42.11836475	 30.25373124
2009:271:06:33:11.187	 42.11719763	 30.25264597
2009:271:06:33:43.987	 42.11603224	 30.25156231
2009:271:06:34:16.787	 42.11486858	 30.25048026
2009:271:06:34:49.587	 42.11370666	 30.24939980
2009:271:06:35:22.387	 42.11254645	 30.24832095
2009:271:06:35:55.187	 42.11138797	 30.24724368
2009:271:06:36:27.987	 42.11023121	 30.24616802
2009:271:06:37:00.787	 42.10907617	 30.24509394
2009:271:06:37:33.587	 42.10792284	 30.24402145
2009:271:06:38:06.387	 42.10677123	 30.24295055
2009:271:06:38:39.187	 42.10562132	 30.24188123
2009:271:06:39:11.987	 42.10447312	 30.24081349
2009:271:06:39:44.787	 42.10332662	 30.23974733
2009:271:06:40:17.587	 42.10218183	 30.23868275
2009:271:06:40:50.387	 42.10103873	 30.23761974
2009:271:06:41:23.187	 42.09989733	 30.23655831
2009:271:06:41:55.987	 42.09875762	 30.23549845
2009:271:06:42:28.787	 42.09761961	 30.23444015
2009:271:06:43:01.587	 42.09648328	 30.23338342
2009:271:06:43:34.387	 42.09534864	 30.23232825
2009:271:06:44:07.187	 42.09421568	 30.23127464
2009:271:06:44:39.987	 42.09308440	 30.23022260
2009:271:06:45:12.787	 42.09195480	 30.22917210
2009:271:06:45:45.587	 42.09082687	 30.22812317
2009:271:06:46:18.387	 42.08970062	 30.22707578
2009:271:06:46:51.187	 42.08857605	 30.22602995
2009:271:06:47:23.987	 42.08745314	 30.22498566
2009:271:06:47:56.787	 42.08633189	 30.22394292
2009:271:06:48:29.587	 42.08521231	 30.22290172
2009:271:06:49:02.387	 42.08409438	 30.22186206
2009:271:06:49:35.187	 42.08297812	 30.22082394
2009:271:06:50:07.987	 42.08186351	 30.21978736
2009:271:06:50:40.787	 42.08075055	 30.21875230
2009:271:06:51:13.587	 42.07963924	 30.21771878
2009:271:06:51:46.387	 42.07852958	 30.21668679
2009:271:06:52:19.187	 42.07742156	 30.21565633
2009:271:06:52:51.987	 42.07631519	 30.21462739
2009:271:06:53:24.787	 42.07521045	 30.21359997
2009:271:06:53:57.587	 42.07410735	 30.21257407
2009:271:06:54:30.387	 42.07300589	 30.21154969
2009:271:06:55:03.187	 42.07190606	 30.21052682
2009:271:06:55:35.987	 42.07080786	 30.20950547
2009:271:06:56:08.787	 42.06971129	 30.20848563
2009:271:06:56:41.587	 42.06861634	 30.20746730
2009:271:06:57:14.387	 42.06752302	 30.20645048
2009:271:06:57:47.187	 42.06643131	 30.20543515
2009:271:06:58:19.987	 42.06534123	 30.20442134
2009:271:06:58:52.787	 42.06425275	 30.20340902
2009:271:06:59:25.587	 42.06316590	 30.20239819
2009:271:06:59:58.387	 42.06208065	 30.20138887
2009:271:07:00:31.187	 42.06099701	 30.20038104
2009:271:07:01:03.987	 42.05991497	 30.19937470
2009:271:07:01:36.787	 42.05883454	 30.19836984
2009:271:07:02:09.587	 42.05775571	 30.19736648
2009:271:07:02:42.387	 42.05667847	 30.19636460
2009:271:07:03:15.187	 42.05560283	 30.19536420
2009:271:07:03:47.987	 42.05452879	 30.19436528
2009:271:07:04:20.787	 42.05345634	 30.19336784
2009:271:07:04:53.587	 42.05238547	 30.19237187
2009:271:07:05:26.387	 42.05131619	 30.19137738
2009:271:07:05:59.187	 42.05024850	 30.19038436
2009:271:07:06:31.987	 42.04918238	 30.18939281
2009:271:07:07:04.787	 42.04811785	 30.18840272
2009:271:07:07:37.587	 42.04705489	 30.18741411
2009:271:07:08:10.387	 42.04599351	 30.18642695
2009:271:07:08:43.187	 42.04493370	 30.18544125
2009:271:07:09:15.987	 42.04387546	 30.18445702
2009:271:07:09:48.787	 42.04281878	 30.18347423
2009:271:07:10:21.587	 42.04176367	 30.18249291
2009:271:07:10:54.387	 42.04071013	 30.18151303
2009:271:07:11:27.187	 42.03965814	 30.18053461
2009:271:07:11:59.987	 42.03860771	 30.17955763
2009:271:07:12:32.787	 42.03755884	 30.17858210
2009:271:07:13:05.587	 42.03651152	 30.17760801
2009:271:07:13:38.387	 42.03546575	 30.17663536
2009:271:07:14:11.187	 42.03442153	 30.17566415
2009:271:07:14:43.987	 42.03337885	 30.17469438
2009:271:07:15:16.787	 42.03233772	 30.17372605
2009:271:07:15:49.587	 42.03129813	 30.17275914
2009:271:07:16:22.387	 42.03026008	 30.17179367
2009:271:07:16:55.187	 42.02922357	 30.17082963
2009:271:07:17:27.987	 42.02818859	 30.16986701
2009:271:07:18:00.787	 42.02715515	 30.16890581
2009:271:07:18:33.587	 42.02612323	 30.16794604
2009:271:07:19:06.387	 42.02509284	 30.16698769
2009:271:07:19:39.187	 42.02406398	 30.16603076
2009:271:07:20:11.987	 42.02303664	 30.16507524
2009:271:07:20:44.787	 42.02201083	 30.16412114
2009:271:07:21:17.587	 42.02098653	 30.16316845
2009:271:07:21:50.387	 42.01996374	 30.16221716
2009:271:07:22:23.187	 42.01894248	 30.16126729
2009:271:07:22:55.987	 42.01792272	 30.16031882
2009:271:07:23:28.787	 42.01690447	 30.15937175
2009:271:07:24:01.587	 42.01588773	 30.15842609
2009:271:07:24:34.387	 42.01487250	 30.15748182
2009:271:07:25:07.187	 42.01385877	 30.15653896
2009:271:07:25:39.987	 42.01284654	 30.15559748
2009:271:07:26:12.787	 42.01200120	 30.15481124
2009:271:07:26:45.587	 42.01183361	 30.15465891
2009:271:07:27:18.387	 42.01082468	 30.15374181
2009:271:07:27:51.187	 42.00981769	 30.15282601
2009:271:07:28:23.987	 42.00881262	 30.15191150
2009:271:07:28:56.787	 42.00780947	 30.15099827
2009:271:07:29:29.587	 42.00680822	 30.15008635
2009:271:07:30:02.387	 42.00580885	 30.14917571
2009:271:07:30:35.187	 42.00481136	 30.14826636
2009:271:07:31:07.987	 42.00381573	 30.14735831
2009:271:07:31:40.787	 42.00282195	 30.14645154
2009:271:07:32:13.587	 42.00183001	 30.14554606
2009:271:07:32:46.387	 42.00083990	 30.14464187
2009:271:07:33:19.187	 41.99985160	 30.14373897
2009:271:07:33:51.987	 41.99886510	 30.14283735
2009:271:07:34:24.787	 41.99788040	 30.14193702
2009:271:07:34:57.587	 41.99689748	 30.14103798
2009:271:07:35:30.387	 41.99591634	 30.14014022
2009:271:07:36:03.187	 41.99493695	 30.13924374
2009:271:07:36:35.987	 41.99395932	 30.13834855
2009:271:07:37:08.787	 41.99298343	 30.13745464
2009:271:07:37:41.587	 41.99200928	 30.13656201
2009:271:07:38:14.387	 41.99103684	 30.13567066
2009:271:07:38:47.187	 41.99006612	 30.13478059
2009:271:07:39:19.987	 41.98909711	 30.13389180
2009:271:07:39:52.787	 41.98812979	 30.13300429
2009:271:07:40:25.587	 41.98716416	 30.13211805
2009:271:07:40:58.387	 41.98620020	 30.13123309
2009:271:07:41:31.187	 41.98523792	 30.13034940
2009:271:07:42:03.987	 41.98427730	 30.12946699
2009:271:07:42:36.787	 41.98331833	 30.12858585
2009:271:07:43:09.587	 41.98236100	 30.12770598
2009:271:07:43:42.387	 41.98140532	 30.12682738
2009:271:07:44:15.187	 41.98045126	 30.12595005
2009:271:07:44:47.987	 41.97949883	 30.12507399
2009:271:07:45:20.787	 41.97854801	 30.12419919
2009:271:07:45:53.587	 41.97759880	 30.12332566
2009:271:07:46:26.387	 41.97665119	 30.12245340
2009:271:07:46:59.187	 41.97570517	 30.12158239
2009:271:07:47:31.987	 41.97476074	 30.12071265
2009:271:07:48:04.787	 41.97381789	 30.11984417
2009:271:07:48:37.587	 41.97287661	 30.11897695
2009:271:07:49:10.387	 41.97193690	 30.11811099
2009:271:07:49:43.187	 41.97099875	 30.11724629
2009:271:07:50:15.987	 41.97006215	 30.11638284
2009:271:07:50:48.787	 41.96912710	 30.11552064
2009:271:07:51:21.587	 41.96819359	 30.11465970
2009:271:07:51:54.387	 41.96726161	 30.11380001
2009:271:07:52:27.187	 41.96633117	 30.11294157
2009:271:07:52:59.987	 41.96540224	 30.11208438
2009:271:07:53:32.787	 41.96447484	 30.11122844
2009:271:07:54:05.587	 41.96354894	 30.11037375
2009:271:07:54:38.387	 41.96262456	 30.10952030
2009:271:07:55:11.187	 41.96170167	 30.10866809
2009:271:07:55:43.987	 41.96078028	 30.10781713
2009:271:07:56:16.787	 41.95986037	 30.10696740
2009:271:07:56:49.587	 41.95894196	 30.10611892
2009:271:07:57:22.387	 41.95802502	 30.10527167
2009:271:07:57:55.187	 41.95710956	 30.10442566
2009:271:07:58:27.987	 41.95619556	 30.10358089
2009:271:07:59:00.787	 41.95528303	 30.10273735
2009:271:07:59:33.587	 41.95437196	 30.10189504
2009:271:08:00:06.387	 41.95346235	 30.10105397
2009:271:08:00:39.187	 41.95255419	 30.10021412
2009:271:08:01:11.987	 41.95164747	 30.09937550
2009:271:08:01:44.787	 41.95074219	 30.09853811
2009:271:08:02:17.587	 41.94983835	 30.09770195
2009:271:08:02:50.387	 41.94893594	 30.09686700
2009:271:08:03:23.187	 41.94803496	 30.09603328
2009:271:08:03:55.987	 41.94713540	 30.09520078
2009:271:08:04:28.787	 41.94623726	 30.09436950
2009:271:08:05:01.587	 41.94534054	 30.09353944
2009:271:08:05:34.387	 41.94444523	 30.09271059
2009:271:08:06:07.187	 41.94355132	 30.09188296
2009:271:08:06:39.987	 41.94265882	 30.09105654
2009:271:08:07:12.787	 41.94176771	 30.09023133
2009:271:08:07:45.587	 41.94087800	 30.08940733
2009:271:08:08:18.387	 41.93998968	 30.08858455
2009:271:08:08:51.187	 41.93910275	 30.08776296
2009:271:08:09:23.987	 41.93821720	 30.08694259
2009:271:08:09:56.787	 41.93733303	 30.08612342
2009:271:08:10:29.587	 41.93645023	 30.08530545
2009:271:08:11:02.387	 41.93556881	 30.08448868
2009:271:08:11:35.187	 41.93468875	 30.08367311
2009:271:08:12:07.987	 41.93381006	 30.08285874
2009:271:08:12:40.787	 41.93293274	 30.08204556
2009:271:08:13:13.587	 41.93205677	 30.08123358
2009:271:08:13:46.387	 41.93118215	 30.08042279
2009:271:08:14:19.187	 41.93030889	 30.07961320
2009:271:08:14:51.987	 41.92943697	 30.07880479
2009:271:08:15:24.787	 41.92856640	 30.07799757
2009:271:08:15:57.587	 41.92769717	 30.07719154
2009:271:08:16:30.387	 41.92682927	 30.07638670
2009:271:08:17:03.187	 41.92596271	 30.07558303
2009:271:08:17:35.987	 41.92509749	 30.07478055
2009:271:08:18:08.787	 41.92423359	 30.07397926
2009:271:08:18:41.587	 41.92337101	 30.07317914
2009:271:08:19:14.387	 41.92250976	 30.07238019
2009:271:08:19:47.187	 41.92164983	 30.07158243
2009:271:08:20:19.987	 41.92079121	 30.07078583
2009:271:08:20:52.787	 41.91993391	 30.06999041
2009:271:08:21:25.587	 41.91907791	 30.06919616
2009:271:08:21:58.387	 41.91822323	 30.06840308
2009:271:08:22:31.187	 41.91736985	 30.06761117
2009:271:08:23:03.987	 41.91651776	 30.06682042
2009:271:08:23:36.787	 41.91566698	 30.06603084
2009:271:08:24:09.587	 41.91481749	 30.06524243
2009:271:08:24:42.387	 41.91396930	 30.06445517
2009:271:08:25:15.187	 41.91312240	 30.06366907
2009:271:08:25:47.987	 41.91227678	 30.06288413
2009:271:08:26:20.787	 41.91143245	 30.06210035
2009:271:08:26:53.587	 41.91058940	 30.06131772
2009:271:08:27:26.387	 41.90974763	 30.06053625
2009:271:08:27:59.187	 41.90890713	 30.05975593
2009:271:08:28:31.987	 41.90806791	 30.05897676
2009:271:08:29:04.787	 41.90722996	 30.05819874
2009:271:08:29:37.587	 41.90639329	 30.05742186
2009:271:08:30:10.387	 41.90555787	 30.05664613
2009:271:08:30:43.187	 41.90472372	 30.05587155
2009:271:08:31:15.987	 41.90389083	 30.05509810
2009:271:08:31:48.787	 41.90305920	 30.05432580
2009:271:08:32:21.587	 41.90222883	 30.05355463
2009:271:08:32:54.387	 41.90139971	 30.05278461
2009:271:08:33:27.187	 41.90057184	 30.05201572
2009:271:08:33:59.987	 41.89974522	 30.05124796
2009:271:08:34:32.787	 41.89891984	 30.05048134
2009:271:08:35:05.587	 41.89809571	 30.04971585
2009:271:08:35:38.387	 41.89727282	 30.04895148
2009:271:08:36:11.187	 41.89645117	 30.04818825
2009:271:08:36:43.987	 41.89563076	 30.04742614
2009:271:08:37:16.787	 41.89481158	 30.04666516
2009:271:08:37:49.587	 41.89399364	 30.04590530
2009:271:08:38:22.387	 41.89317692	 30.04514656
2009:271:08:38:55.187	 41.89236143	 30.04438894
2009:271:08:39:27.987	 41.89154717	 30.04363244
2009:271:08:40:00.787	 41.89073413	 30.04287705
2009:271:08:40:33.587	 41.88992231	 30.04212278
2009:271:08:41:06.387	 41.88911171	 30.04136963
2009:271:08:41:39.187	 41.88830233	 30.04061758
2009:271:08:42:11.987	 41.88749416	 30.03986665
2009:271:08:42:44.787	 41.88668720	 30.03911683
2009:271:08:43:17.587	 41.88588145	 30.03836811
2009:271:08:43:50.387	 41.88507691	 30.03762050
2009:271:08:44:23.187	 41.88427357	 30.03687399
2009:271:08:44:55.987	 41.88347144	 30.03612859
2009:271:08:45:28.787	 41.88267051	 30.03538429
2009:271:08:46:01.587	 41.88187078	 30.03464108
2009:271:08:46:34.387	 41.88107224	 30.03389897
2009:271:08:47:07.187	 41.88027490	 30.03315796
2009:271:08:47:39.987	 41.87947876	 30.03241805
2009:271:08:48:12.787	 41.87868380	 30.03167923
2009:271:08:48:45.587	 41.87789003	 30.03094149
2009:271:08:49:18.387	 41.87709745	 30.03020485
2009:271:08:49:51.187	 41.87630606	 30.02946930
2009:271:08:50:23.987	 41.87551584	 30.02873483
2009:271:08:50:56.787	 41.87472681	 30.02800145
2009:271:08:51:29.587	 41.87393895	 30.02726916
2009:271:08:52:02.387	 41.87315228	 30.02653794
2009:271:08:52:35.187	 41.87236677	 30.02580781
2009:271:08:53:07.987	 41.87158244	 30.02507875
2009:271:08:53:40.787	 41.87079928	 30.02435077
2009:271:08:54:13.587	 41.87001729	 30.02362387
2009:271:08:54:46.387	 41.86923646	 30.02289804
2009:271:08:55:19.187	 41.86845680	 30.02217328
2009:271:08:55:51.987	 41.86767830	 30.02144960
2009:271:08:56:24.787	 41.86690096	 30.02072698
2009:271:08:56:57.587	 41.86612478	 30.02000544
2009:271:08:57:30.387	 41.86534976	 30.01928496
2009:271:08:58:03.187	 41.86457589	 30.01856554
2009:271:08:58:35.987	 41.86380318	 30.01784719
2009:271:08:59:08.787	 41.86303162	 30.01712990
2009:271:08:59:41.587	 41.86226120	 30.01641367
2009:271:09:00:14.387	 41.86149194	 30.01569849
2009:271:09:00:47.187	 41.86072382	 30.01498438
2009:271:09:01:19.987	 41.85995684	 30.01427132
2009:271:09:01:52.787	 41.85919100	 30.01355932
2009:271:09:02:25.587	 41.85842631	 30.01284836
2009:271:09:02:58.387	 41.85766275	 30.01213846
2009:271:09:03:31.187	 41.85690033	 30.01142961
2009:271:09:04:03.987	 41.85613904	 30.01072181
2009:271:09:04:36.787	 41.85537889	 30.01001505
2009:271:09:05:09.587	 41.85461987	 30.00930934
2009:271:09:05:42.387	 41.85386197	 30.00860467
2009:271:09:06:15.187	 41.85310521	 30.00790104
2009:271:09:06:47.987	 41.85234956	 30.00719846
2009:271:09:07:20.787	 41.85159505	 30.00649691
2009:271:09:07:53.587	 41.85084165	 30.00579640
2009:271:09:08:26.387	 41.85008937	 30.00509692
2009:271:09:08:59.187	 41.84933821	 30.00439848
2009:271:09:09:31.987	 41.84858817	 30.00370108
2009:271:09:10:04.787	 41.84783925	 30.00300470
2009:271:09:10:37.587	 41.84709143	 30.00230935
2009:271:09:11:10.387	 41.84634473	 30.00161504
2009:271:09:11:43.187	 41.84559913	 30.00092174
2009:271:09:12:15.987	 41.84485465	 30.00022948
2009:271:09:12:48.787	 41.84411127	 29.99953824
2009:271:09:13:21.587	 41.84336899	 29.99884801
2009:271:09:13:54.387	 41.84262782	 29.99815882
2009:271:09:14:27.187	 41.84188774	 29.99747064
2009:271:09:14:59.987	 41.84114877	 29.99678347
2009:271:09:15:32.787	 41.84041089	 29.99609733
2009:271:09:16:05.587	 41.83967411	 29.99541219
2009:271:09:16:38.387	 41.83893842	 29.99472808
2009:271:09:17:11.187	 41.83820383	 29.99404497
2009:271:09:17:43.987	 41.83747032	 29.99336287
2009:271:09:18:16.787	 41.83673791	 29.99268179
2009:271:09:18:49.587	 41.83600658	 29.99200171
2009:271:09:19:22.387	 41.83527633	 29.99132263
2009:271:09:19:55.187	 41.83454717	 29.99064456
2009:271:09:20:27.987	 41.83381909	 29.98996750
2009:271:09:21:00.787	 41.83309209	 29.98929143
2009:271:09:21:33.587	 41.83236618	 29.98861636
2009:271:09:22:06.387	 41.83164133	 29.98794230
2009:271:09:22:39.187	 41.83091756	 29.98726923
2009:271:09:23:11.987	 41.83019487	 29.98659715
2009:271:09:23:44.787	 41.82947325	 29.98592607
2009:271:09:24:17.587	 41.82875270	 29.98525598
2009:271:09:24:50.387	 41.82803322	 29.98458689
2009:271:09:25:23.187	 41.82731480	 29.98391878
2009:271:09:25:55.987	 41.82659745	 29.98325166
2009:271:09:26:28.787	 41.82588116	 29.98258553
2009:271:09:27:01.587	 41.82516594	 29.98192038
2009:271:09:27:34.387	 41.82445177	 29.98125622
2009:271:09:28:07.187	 41.82373867	 29.98059304
2009:271:09:28:39.987	 41.82302662	 29.97993084
2009:271:09:29:12.787	 41.82231563	 29.97926962
2009:271:09:29:45.587	 41.82160569	 29.97860938
2009:271:09:30:18.387	 41.82089681	 29.97795012
2009:271:09:30:51.187	 41.82018897	 29.97729183
2009:271:09:31:23.987	 41.81948219	 29.97663451
2009:271:09:31:56.787	 41.81877645	 29.97597817
2009:271:09:32:29.587	 41.81807176	 29.97532280
2009:271:09:33:02.387	 41.81736811	 29.97466839
2009:271:09:33:35.187	 41.81666551	 29.97401496
2009:271:09:34:07.987	 41.81596394	 29.97336249
2009:271:09:34:40.787	 41.81526342	 29.97271099
2009:271:09:35:13.587	 41.81456393	 29.97206045
2009:271:09:35:46.387	 41.81386549	 29.97141087
2009:271:09:36:19.187	 41.81316807	 29.97076225
2009:271:09:36:51.987	 41.81247169	 29.97011460
2009:271:09:37:24.787	 41.81177634	 29.96946790
2009:271:09:37:57.587	 41.81108202	 29.96882216
2009:271:09:38:30.387	 41.81038874	 29.96817737
2009:271:09:39:03.187	 41.80969647	 29.96753354
2009:271:09:39:35.987	 41.80900524	 29.96689066
2009:271:09:40:08.787	 41.80831502	 29.96624873
2009:271:09:40:41.587	 41.80762583	 29.96560775
2009:271:09:41:14.387	 41.80693767	 29.96496772
2009:271:09:41:47.187	 41.80625052	 29.96432864
2009:271:09:42:19.987	 41.80556439	 29.96369050
2009:271:09:42:52.787	 41.80487927	 29.96305331
2009:271:09:43:25.587	 41.80419517	 29.96241705
2009:271:09:43:58.387	 41.80351208	 29.96178174
2009:271:09:44:31.187	 41.80283001	 29.96114737
2009:271:09:45:03.987	 41.80214894	 29.96051394
2009:271:09:45:36.787	 41.80146889	 29.95988145
2009:271:09:46:09.587	 41.80078984	 29.95924989
2009:271:09:46:42.387	 41.80011180	 29.95861926
2009:271:09:47:15.187	 41.79943476	 29.95798957
2009:271:09:47:47.987	 41.79875872	 29.95736081
2009:271:09:48:20.787	 41.79808369	 29.95673298
2009:271:09:48:53.587	 41.79740965	 29.95610608
2009:271:09:49:26.387	 41.79673661	 29.95548011
2009:271:09:49:59.187	 41.79606457	 29.95485506
2009:271:09:50:31.987	 41.79539353	 29.95423094
2009:271:09:51:04.787	 41.79472348	 29.95360774
2009:271:09:51:37.587	 41.79405442	 29.95298546
2009:271:09:52:10.387	 41.79338635	 29.95236411
