Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2008:364:00:44:46.892	 30.70572722	 15.11592372
2008:364:00:45:19.692	 30.70079888	 15.11124490
2008:364:00:45:52.492	 30.69587585	 15.10657365
2008:364:00:46:25.292	 30.69095818	 15.10190996
2008:364:00:46:58.092	 30.68604592	 15.09725380
2008:364:00:47:30.892	 30.68113911	 15.09260515
2008:364:00:48:03.692	 30.67623779	 15.08796400
2008:364:00:48:36.492	 30.67134200	 15.08333033
2008:364:00:49:09.292	 30.66645179	 15.07870411
2008:364:00:49:42.092	 30.66156719	 15.07408533
2008:364:00:50:14.892	 30.65668825	 15.06947398
2008:364:00:50:47.692	 30.65181499	 15.06487002
2008:364:00:51:20.492	 30.64694746	 15.06027345
2008:364:00:51:53.292	 30.64208569	 15.05568425
2008:364:00:52:26.092	 30.63722971	 15.05110240
2008:364:00:52:58.892	 30.63237956	 15.04652788
2008:364:00:53:31.692	 30.62753527	 15.04196068
2008:364:00:54:04.492	 30.62269686	 15.03740077
2008:364:00:54:37.292	 30.61786437	 15.03284815
2008:364:00:55:10.092	 30.61303783	 15.02830279
2008:364:00:55:42.892	 30.60821726	 15.02376468
2008:364:00:56:15.692	 30.60340268	 15.01923380
2008:364:00:56:48.492	 30.59859414	 15.01471014
2008:364:00:57:21.292	 30.59379164	 15.01019368
2008:364:00:57:54.092	 30.58899522	 15.00568440
2008:364:00:58:26.892	 30.58420489	 15.00118229
2008:364:00:58:59.692	 30.57942068	 14.99668733
2008:364:00:59:32.492	 30.57464262	 14.99219950
2008:364:01:00:05.292	 30.56987071	 14.98771880
2008:364:01:00:38.092	 30.56510499	 14.98324521
2008:364:01:01:10.892	 30.56034547	 14.97877870
2008:364:01:01:43.692	 30.55559216	 14.97431927
2008:364:01:02:16.492	 30.55084510	 14.96986690
2008:364:01:02:49.292	 30.54610429	 14.96542158
2008:364:01:03:22.092	 30.54136974	 14.96098329
2008:364:01:03:54.892	 30.53664149	 14.95655202
2008:364:01:04:27.692	 30.53655059	 14.95646683
2008:364:01:05:00.492	 30.53190297	 14.95211332
2008:364:01:05:33.292	 30.52718739	 14.94769719
2008:364:01:06:06.092	 30.52247816	 14.94328802
2008:364:01:06:38.892	 30.51777530	 14.93888580
2008:364:01:07:11.692	 30.51307882	 14.93449054
2008:364:01:07:44.492	 30.50838875	 14.93010222
2008:364:01:08:17.292	 30.50370508	 14.92572081
2008:364:01:08:50.092	 30.49902782	 14.92134630
2008:364:01:09:22.892	 30.49435698	 14.91697868
2008:364:01:09:55.692	 30.48969257	 14.91261792
2008:364:01:10:28.492	 30.48503460	 14.90826403
2008:364:01:11:01.292	 30.48038308	 14.90391698
2008:364:01:11:34.092	 30.47573802	 14.89957677
2008:364:01:12:06.892	 30.47109942	 14.89524337
2008:364:01:12:39.692	 30.46646730	 14.89091678
2008:364:01:13:12.492	 30.46184165	 14.88659698
2008:364:01:13:45.292	 30.45722249	 14.88228396
2008:364:01:14:18.092	 30.45260982	 14.87797771
2008:364:01:14:50.892	 30.44800364	 14.87367822
2008:364:01:15:23.692	 30.44340397	 14.86938546
2008:364:01:15:56.492	 30.43881081	 14.86509944
2008:364:01:16:29.292	 30.43422415	 14.86082013
2008:364:01:17:02.092	 30.42964402	 14.85654753
2008:364:01:17:34.892	 30.42507040	 14.85228162
2008:364:01:18:07.692	 30.42050330	 14.84802239
2008:364:01:18:40.492	 30.41594274	 14.84376983
2008:364:01:19:13.292	 30.41138870	 14.83952392
2008:364:01:19:46.092	 30.40684119	 14.83528466
2008:364:01:20:18.892	 30.40230021	 14.83105202
2008:364:01:20:51.692	 30.39776578	 14.82682601
2008:364:01:21:24.492	 30.39323788	 14.82260660
2008:364:01:21:57.292	 30.38871651	 14.81839379
2008:364:01:22:30.092	 30.38420169	 14.81418756
2008:364:01:23:02.892	 30.37969341	 14.80998791
2008:364:01:23:35.692	 30.37519167	 14.80579481
2008:364:01:24:08.492	 30.37069647	 14.80160827
2008:364:01:24:41.292	 30.36620781	 14.79742826
2008:364:01:25:14.092	 30.36172570	 14.79325477
2008:364:01:25:46.892	 30.35725012	 14.78908780
2008:364:01:26:19.692	 30.35278109	 14.78492733
2008:364:01:26:52.492	 30.34831859	 14.78077335
2008:364:01:27:25.292	 30.34386263	 14.77662586
2008:364:01:27:58.092	 30.33941321	 14.77248483
2008:364:01:28:30.892	 30.33497032	 14.76835026
2008:364:01:29:03.692	 30.33053397	 14.76422213
2008:364:01:29:36.492	 30.32610415	 14.76010044
2008:364:01:30:09.292	 30.32168086	 14.75598517
2008:364:01:30:42.092	 30.31726409	 14.75187632
2008:364:01:31:14.892	 30.31285385	 14.74777386
2008:364:01:31:47.692	 30.30845013	 14.74367780
2008:364:01:32:20.492	 30.30405293	 14.73958812
2008:364:01:32:53.292	 30.29966225	 14.73550481
2008:364:01:33:26.092	 30.29527807	 14.73142785
2008:364:01:33:58.892	 30.29090041	 14.72735724
2008:364:01:34:31.692	 30.28652925	 14.72329297
2008:364:01:35:04.492	 30.28216460	 14.71923502
2008:364:01:35:37.292	 30.27780644	 14.71518339
2008:364:01:36:10.092	 30.27345478	 14.71113806
2008:364:01:36:42.892	 30.26910961	 14.70709903
2008:364:01:37:15.692	 30.26477092	 14.70306628
2008:364:01:37:48.492	 30.26043872	 14.69903980
2008:364:01:38:21.292	 30.25611299	 14.69501959
2008:364:01:38:54.092	 30.25179374	 14.69100563
2008:364:01:39:26.892	 30.24748095	 14.68699790
2008:364:01:39:59.692	 30.24317463	 14.68299641
2008:364:01:40:32.492	 30.23887476	 14.67900114
2008:364:01:41:05.292	 30.23458135	 14.67501208
2008:364:01:41:38.092	 30.23029439	 14.67102922
2008:364:01:42:10.892	 30.22601386	 14.66705255
2008:364:01:42:43.692	 30.22173978	 14.66308206
2008:364:01:43:16.492	 30.21747212	 14.65911773
2008:364:01:43:49.292	 30.21321090	 14.65515957
